orig_airport,dest_airport,total_passengers,orig_lon,orig_lat,dest_lon,dest_lat,orig_state,dest_state,orig_city,dest_city
MOB,GSO,20,-88.242797851562,30.691200256348,-79.93730163574219,36.097801208496094,AL,NC,Mobile,Greensboro
MIA,GSO,14929,-80.29060363769531,25.79319953918457,-79.93730163574219,36.097801208496094,FL,NC,Miami,Greensboro
ALB,GSO,312,-73.80169677734375,42.74829864501953,-79.93730163574219,36.097801208496094,NY,NC,Albany,Greensboro
AUS,GSO,108,-97.6698989868164,30.194499969482425,-79.93730163574219,36.097801208496094,TX,NC,Austin,Greensboro
TPA,GSO,321,-82.533203125,27.975500106811523,-79.93730163574219,36.097801208496094,FL,NC,Tampa,Greensboro
BGR,GSO,6,-68.82810211181639,44.80739974975586,-79.93730163574219,36.097801208496094,ME,NC,Bangor,Greensboro
ACT,GSO,133,-97.23049926757812,31.61129951477051,-79.93730163574219,36.097801208496094,TX,NC,Waco,Greensboro
PIT,GSO,245,-80.23290253,40.49150085,-79.93730163574219,36.097801208496094,PA,NC,Pittsburgh,Greensboro
SBY,GSO,84,-75.51029968261719,38.34049987792969,-79.93730163574219,36.097801208496094,MD,NC,Salisbury,Greensboro
LAS,GSO,547,-115.1520004,36.08010101,-79.93730163574219,36.097801208496094,NV,NC,Las Vegas,Greensboro
BNA,GSO,167,-86.6781997680664,36.1245002746582,-79.93730163574219,36.097801208496094,TN,NC,Nashville,Greensboro
MKE,GSO,130,-87.89659881591797,42.94720077514648,-79.93730163574219,36.097801208496094,WI,NC,Milwaukee,Greensboro
SAN,GSO,175,-117.190002441,32.7336006165,-79.93730163574219,36.097801208496094,CA,NC,San Diego,Greensboro
PNS,GSO,29,-87.1866,30.4734,-79.93730163574219,36.097801208496094,FL,NC,Pensacola,Greensboro
LYH,GSO,19,-79.20040130615234,37.326698303222656,-79.93730163574219,36.097801208496094,VA,NC,Lynchburg,Greensboro
CVG,GSO,48748,-84.6678009033,39.0488014221,-79.93730163574219,36.097801208496094,OH,NC,Cincinnati,Greensboro
GSO,GSO,160,-79.93730163574219,36.097801208496094,-79.93730163574219,36.097801208496094,NC,NC,Greensboro,Greensboro
GSP,GSO,72,-82.2189025879,34.895698547399995,-79.93730163574219,36.097801208496094,SC,NC,Greenville,Greensboro
CRW,GSO,40,-81.59320068359375,38.37310028076172,-79.93730163574219,36.097801208496094,WV,NC,Charleston,Greensboro
CHS,GSO,48,-80.04049683,32.89860153,-79.93730163574219,36.097801208496094,SC,NC,Charleston,Greensboro
MDT,GSO,188,-76.7633972168,40.1935005188,-79.93730163574219,36.097801208496094,PA,NC,Harrisburg,Greensboro
BHM,GSO,138,-86.75350189,33.56290054,-79.93730163574219,36.097801208496094,AL,NC,Birmingham,Greensboro
HSV,GSO,40,-86.775100708008,34.637199401855,-79.93730163574219,36.097801208496094,AL,NC,Huntsville,Greensboro
PGV,GSO,105,-77.38529968,35.6352005,-79.93730163574219,36.097801208496094,NC,NC,Greenville,Greensboro
AEX,GLH,13,-92.54979705810548,31.32740020751953,-90.98560333251952,33.482898712158196,LA,MS,Alexandria,Greenville
MLU,GLH,117,-92.0376968383789,32.51089859008789,-90.98560333251952,33.482898712158196,LA,MS,Monroe,Greenville
TUL,GLH,31,-95.88809967041016,36.19839859008789,-90.98560333251952,33.482898712158196,OK,MS,Tulsa,Greenville
MEM,GLH,5676,-89.97669982910156,35.04240036010742,-90.98560333251952,33.482898712158196,TN,MS,Memphis,Greenville
JAN,GLH,55,-90.0758972168,32.3111991882,-90.98560333251952,33.482898712158196,MS,MS,Jackson,Greenville
ACY,PGV,383,-74.57720184326172,39.45759963989258,-77.38529968,35.6352005,NJ,NC,Atlantic City,Greenville
IND,PGV,56,-86.294403,39.7173,-77.38529968,35.6352005,IN,NC,Indianapolis,Greenville
DAL,PGV,29,-96.851799,32.847099,-77.38529968,35.6352005,TX,NC,Dallas,Greenville
ORH,PGV,47,-71.87570190429688,42.26729965209961,-77.38529968,35.6352005,MA,NC,Worcester,Greenville
CKB,PGV,126,-80.2281036377,39.2966003418,-77.38529968,35.6352005,WV,NC,Clarksburg,Greenville
BHM,PGV,28,-86.75350189,33.56290054,-77.38529968,35.6352005,AL,NC,Birmingham,Greenville
CLT,PGV,50882,-80.94309997558594,35.2140007019043,-77.38529968,35.6352005,NC,NC,Charlotte,Greenville
ILG,PGV,43,-75.60649872,39.67869949,-77.38529968,35.6352005,DE,NC,Wilmington,Greenville
ILM,PGV,40,-77.90260314941406,34.27059936523437,-77.38529968,35.6352005,NC,NC,Wilmington,Greenville
EWN,PGV,38,-77.04290008539998,35.0730018616,-77.38529968,35.6352005,NC,NC,New Bern,Greenville
RDU,PGV,67,-78.7874984741211,35.877601623535156,-77.38529968,35.6352005,NC,NC,Raleigh,Greenville
HOU,PGV,28,-95.27890015,29.64539909,-77.38529968,35.6352005,TX,NC,Houston,Greenville
MEM,PGV,118,-89.97669982910156,35.04240036010742,-77.38529968,35.6352005,TN,NC,Memphis,Greenville
MKE,GSP,76,-87.89659881591797,42.94720077514648,-82.2189025879,34.895698547399995,WI,SC,Milwaukee,Greenville
LEX,GSP,45,-84.60590362548828,38.0364990234375,-82.2189025879,34.895698547399995,KY,SC,Lexington,Greenville
BNA,GSP,61,-86.6781997680664,36.1245002746582,-82.2189025879,34.895698547399995,TN,SC,Nashville,Greenville
PNS,GSP,79,-87.1866,30.4734,-82.2189025879,34.895698547399995,FL,SC,Pensacola,Greenville
SBY,GSP,34,-75.51029968261719,38.34049987792969,-82.2189025879,34.895698547399995,MD,SC,Salisbury,Greenville
PIT,GSP,610,-80.23290253,40.49150085,-82.2189025879,34.895698547399995,PA,SC,Pittsburgh,Greenville
PVD,GSP,179,-71.42040300000002,41.732601,-82.2189025879,34.895698547399995,RI,SC,Providence,Greenville
CVG,GSP,42767,-84.6678009033,39.0488014221,-82.2189025879,34.895698547399995,OH,SC,Cincinnati,Greenville
CHS,GSP,53,-80.04049683,32.89860153,-82.2189025879,34.895698547399995,SC,SC,Charleston,Greenville
MDT,GSP,119,-76.7633972168,40.1935005188,-82.2189025879,34.895698547399995,PA,SC,Harrisburg,Greenville
HSV,GSP,72,-86.775100708008,34.637199401855,-82.2189025879,34.895698547399995,AL,SC,Huntsville,Greenville
GSO,GSP,144,-79.93730163574219,36.097801208496094,-82.2189025879,34.895698547399995,NC,SC,Greensboro,Greenville
FWA,GSP,102,-85.19509888,40.97850037,-82.2189025879,34.895698547399995,IN,SC,Fort Wayne,Greenville
STL,GSP,208,-90.370003,38.748697,-82.2189025879,34.895698547399995,MO,SC,St. Louis,Greenville
BTV,GSP,70,-73.15329742429998,44.471900939899996,-82.2189025879,34.895698547399995,VT,SC,Burlington,Greenville
MHT,GSP,47,-71.435699,42.932598,-82.2189025879,34.895698547399995,NH,SC,Manchester,Greenville
GSP,GSP,31,-82.2189025879,34.895698547399995,-82.2189025879,34.895698547399995,SC,SC,Greenville,Greenville
CRW,GSP,66,-81.59320068359375,38.37310028076172,-82.2189025879,34.895698547399995,WV,SC,Charleston,Greenville
BHM,GSP,159,-86.75350189,33.56290054,-82.2189025879,34.895698547399995,AL,SC,Birmingham,Greenville
IAD,GSP,37494,-77.45580292,38.94449997,-82.2189025879,34.895698547399995,DC,SC,Washington,Greenville
DCA,GSP,23208,-77.037697,38.8521,-82.2189025879,34.895698547399995,DC,SC,Washington,Greenville
BTR,GSP,10,-91.149597,30.533199,-82.2189025879,34.895698547399995,LA,SC,Baton Rouge,Greenville
CHA,GSP,5,-85.20379638671875,35.03530120849609,-82.2189025879,34.895698547399995,TN,SC,Chattanooga,Greenville
MCI,GSP,239,-94.713898,39.2976,-82.2189025879,34.895698547399995,MO,SC,Kansas City,Greenville
ILM,GSP,28,-77.90260314941406,34.27059936523437,-82.2189025879,34.895698547399995,NC,SC,Wilmington,Greenville
GNV,GSP,35,-82.27179718020001,29.6900997162,-82.2189025879,34.895698547399995,FL,SC,Gainesville,Greenville
LIT,GSP,68,-92.22429656979999,34.729400634799994,-82.2189025879,34.895698547399995,AR,SC,Little Rock,Greenville
IND,GSP,58,-86.294403,39.7173,-82.2189025879,34.895698547399995,IN,SC,Indianapolis,Greenville
TLH,GSP,255,-84.35030364990234,30.396499633789066,-82.2189025879,34.895698547399995,FL,SC,Tallahassee,Greenville
XNA,GSP,86,-94.306801,36.281898,-82.2189025879,34.895698547399995,AR,SC,Fayetteville,Greenville
MSP,GSP,152,-93.221802,44.882,-82.2189025879,34.895698547399995,MN,SC,Minneapolis,Greenville
MSY,GSP,179,-90.25800323486328,29.99340057373047,-82.2189025879,34.895698547399995,LA,SC,New Orleans,Greenville
DTW,GSP,44076,-83.35340118408203,42.212398529052734,-82.2189025879,34.895698547399995,MI,SC,Detroit,Greenville
ORD,GSP,46589,-87.9048,41.9786,-82.2189025879,34.895698547399995,IL,SC,Chicago,Greenville
ATL,GSP,128786,-84.428101,33.6367,-82.2189025879,34.895698547399995,GA,SC,Atlanta,Greenville
BUF,GSP,140,-78.73220062,42.94049835,-82.2189025879,34.895698547399995,NY,SC,Buffalo,Greenville
AGS,GSP,33,-81.9645004272461,33.36989974975586,-82.2189025879,34.895698547399995,GA,SC,Augusta,Greenville
IAH,GSP,31690,-95.34140014648438,29.98439979553223,-82.2189025879,34.895698547399995,TX,SC,Houston,Greenville
EWR,GSP,30713,-74.168701171875,40.69250106811523,-82.2189025879,34.895698547399995,NJ,SC,Newark,Greenville
DFW,GSP,46028,-97.038002,32.896801,-82.2189025879,34.895698547399995,TX,SC,Dallas,Greenville
BOS,GSP,390,-71.00520325,42.36429977,-82.2189025879,34.895698547399995,MA,SC,Boston,Greenville
MOB,GSP,53,-88.242797851562,30.691200256348,-82.2189025879,34.895698547399995,AL,SC,Mobile,Greenville
DAY,GSP,94,-84.21939849853516,39.90240097045898,-82.2189025879,34.895698547399995,OH,SC,Dayton,Greenville
TPA,GSP,458,-82.533203125,27.975500106811523,-82.2189025879,34.895698547399995,FL,SC,Tampa,Greenville
ALB,GSP,238,-73.80169677734375,42.74829864501953,-82.2189025879,34.895698547399995,NY,SC,Albany,Greenville
BGR,GSP,55,-68.82810211181639,44.80739974975586,-82.2189025879,34.895698547399995,ME,SC,Bangor,Greenville
MIA,GSP,46,-80.29060363769531,25.79319953918457,-82.2189025879,34.895698547399995,FL,SC,Miami,Greenville
OMA,GSP,58,-95.894096,41.3032,-82.2189025879,34.895698547399995,NE,SC,Omaha,Greenville
MCN,GSP,56,-83.64920043945312,32.692798614501946,-82.2189025879,34.895698547399995,GA,SC,Macon,Greenville
AUS,GSP,119,-97.6698989868164,30.194499969482425,-82.2189025879,34.895698547399995,TX,SC,Austin,Greenville
CAK,GSP,177,-81.44219970703125,40.916099548339844,-82.2189025879,34.895698547399995,OH,SC,Akron,Greenville
ATW,GSP,42,-88.51909637450001,44.258098602299995,-82.2189025879,34.895698547399995,WI,SC,Appleton,Greenville
CAE,GSP,352,-81.11949920654297,33.93880081176758,-82.2189025879,34.895698547399995,SC,SC,Columbia,Greenville
ROA,GSP,45,-79.975403,37.3255,-82.2189025879,34.895698547399995,VA,SC,Roanoke,Greenville
RDU,GSP,752,-78.7874984741211,35.877601623535156,-82.2189025879,34.895698547399995,NC,SC,Raleigh,Greenville
MEM,GSP,33107,-89.97669982910156,35.04240036010742,-82.2189025879,34.895698547399995,TN,SC,Memphis,Greenville
MCO,GSP,3399,-81.30899810791016,28.429399490356445,-82.2189025879,34.895698547399995,FL,SC,Orlando,Greenville
SFB,GSP,33843,-81.23750305175781,28.7775993347168,-82.2189025879,34.895698547399995,FL,SC,Orlando,Greenville
JAN,GSP,49,-90.0758972168,32.3111991882,-82.2189025879,34.895698547399995,MS,SC,Jackson,Greenville
EWN,GSP,30,-77.04290008539998,35.0730018616,-82.2189025879,34.895698547399995,NC,SC,New Bern,Greenville
CMH,GSP,612,-82.891899,39.998001,-82.2189025879,34.895698547399995,OH,SC,Columbus,Greenville
BDL,GSP,334,-72.68319702149999,41.9388999939,-82.2189025879,34.895698547399995,CT,SC,Hartford,Greenville
GPT,GSP,551,-89.07009887695312,30.40730094909668,-82.2189025879,34.895698547399995,MS,SC,Gulfport,Greenville
LGA,GSP,15749,-73.87259674,40.77719879,-82.2189025879,34.895698547399995,NY,SC,New York,Greenville
SYR,GSP,425,-76.1063003540039,43.11119842529297,-82.2189025879,34.895698547399995,NY,SC,Syracuse,Greenville
JFK,GSP,185,-73.7789,40.639801,-82.2189025879,34.895698547399995,NY,SC,New York,Greenville
RIC,GSP,152,-77.3197021484375,37.50519943237305,-82.2189025879,34.895698547399995,VA,SC,Richmond,Greenville
BWI,GSP,300,-76.668297,39.1754,-82.2189025879,34.895698547399995,MD,SC,Baltimore,Greenville
CLT,GSP,84769,-80.94309997558594,35.2140007019043,-82.2189025879,34.895698547399995,NC,SC,Charlotte,Greenville
CLE,GSP,14511,-81.8498001099,41.411701202399996,-82.2189025879,34.895698547399995,OH,SC,Cleveland,Greenville
AVL,GSP,71,-82.54180145263672,35.43619918823242,-82.2189025879,34.895698547399995,NC,SC,Asheville,Greenville
TYS,GSP,290,-83.99400329999997,35.81100082,-82.2189025879,34.895698547399995,TN,SC,Knoxville,Greenville
JAX,GSP,183,-81.68789672851562,30.49410057067871,-82.2189025879,34.895698547399995,FL,SC,Jacksonville,Greenville
PHL,GSP,28325,-75.24109649658203,39.87189865112305,-82.2189025879,34.895698547399995,PA,SC,Philadelphia,Greenville
MYR,GSP,32,-78.9282989502,33.6796989441,-82.2189025879,34.895698547399995,SC,SC,Myrtle Beach,Greenville
ACY,GSP,623,-74.57720184326172,39.45759963989258,-82.2189025879,34.895698547399995,NJ,SC,Atlantic City,Greenville
FLL,GSP,17459,-80.152702,26.072599,-82.2189025879,34.895698547399995,FL,SC,Fort Lauderdale,Greenville
PBI,GSP,143,-80.09559631347656,26.68320083618164,-82.2189025879,34.895698547399995,FL,SC,West Palm Beach,Greenville
CHO,GSP,167,-78.4529037475586,38.13859939575195,-82.2189025879,34.895698547399995,VA,SC,Charlottesville,Greenville
SFB,HGR,1616,-81.23750305175781,28.7775993347168,-77.72949982,39.707901,FL,MD,Orlando,Hagerstown
MEM,MDT,274,-89.97669982910156,35.04240036010742,-76.7633972168,40.1935005188,TN,PA,Memphis,Harrisburg
MCO,MDT,4653,-81.30899810791016,28.429399490356445,-76.7633972168,40.1935005188,FL,PA,Orlando,Harrisburg
SFB,MDT,165,-81.23750305175781,28.7775993347168,-76.7633972168,40.1935005188,FL,PA,Orlando,Harrisburg
MSN,MDT,36,-89.3375015258789,43.13990020751953,-76.7633972168,40.1935005188,WI,PA,Madison,Harrisburg
SEA,MDT,347,-122.308998,47.449001,-76.7633972168,40.1935005188,WA,PA,Seattle,Harrisburg
PHX,MDT,877,-112.01200103759766,33.43429946899414,-76.7633972168,40.1935005188,AZ,PA,Phoenix,Harrisburg
BDL,MDT,63,-72.68319702149999,41.9388999939,-76.7633972168,40.1935005188,CT,PA,Hartford,Harrisburg
CMH,MDT,227,-82.891899,39.998001,-76.7633972168,40.1935005188,OH,PA,Columbus,Harrisburg
GPT,MDT,234,-89.07009887695312,30.40730094909668,-76.7633972168,40.1935005188,MS,PA,Gulfport,Harrisburg
ORD,MDT,107414,-87.9048,41.9786,-76.7633972168,40.1935005188,IL,PA,Chicago,Harrisburg
DTW,MDT,68141,-83.35340118408203,42.212398529052734,-76.7633972168,40.1935005188,MI,PA,Detroit,Harrisburg
MDW,MDT,171,-87.752403,41.785999,-76.7633972168,40.1935005188,IL,PA,Chicago,Harrisburg
IAH,MDT,85,-95.34140014648438,29.98439979553223,-76.7633972168,40.1935005188,TX,PA,Houston,Harrisburg
ATL,MDT,79286,-84.428101,33.6367,-76.7633972168,40.1935005188,GA,PA,Atlanta,Harrisburg
BUF,MDT,174,-78.73220062,42.94049835,-76.7633972168,40.1935005188,NY,PA,Buffalo,Harrisburg
IAD,MDT,51689,-77.45580292,38.94449997,-76.7633972168,40.1935005188,DC,PA,Washington,Harrisburg
DCA,MDT,46,-77.037697,38.8521,-76.7633972168,40.1935005188,DC,PA,Washington,Harrisburg
SMF,MDT,77,-121.59100341796876,38.69540023803711,-76.7633972168,40.1935005188,CA,PA,Sacramento,Harrisburg
LAX,MDT,413,-118.407997,33.942501,-76.7633972168,40.1935005188,CA,PA,Los Angeles,Harrisburg
MSP,MDT,17341,-93.221802,44.882,-76.7633972168,40.1935005188,MN,PA,Minneapolis,Harrisburg
SAT,MDT,215,-98.469803,29.533701,-76.7633972168,40.1935005188,TX,PA,San Antonio,Harrisburg
MSY,MDT,117,-90.25800323486328,29.99340057373047,-76.7633972168,40.1935005188,LA,PA,New Orleans,Harrisburg
IND,MDT,246,-86.294403,39.7173,-76.7633972168,40.1935005188,IN,PA,Indianapolis,Harrisburg
GRR,MDT,1,-85.52279663,42.88079834,-76.7633972168,40.1935005188,MI,PA,Grand Rapids,Harrisburg
ROC,MDT,21,-77.67240142822266,43.118900299072266,-76.7633972168,40.1935005188,NY,PA,Rochester,Harrisburg
SAN,MDT,316,-117.190002441,32.7336006165,-76.7633972168,40.1935005188,CA,PA,San Diego,Harrisburg
LEX,MDT,22,-84.60590362548828,38.0364990234375,-76.7633972168,40.1935005188,KY,PA,Lexington,Harrisburg
BNA,MDT,199,-86.6781997680664,36.1245002746582,-76.7633972168,40.1935005188,TN,PA,Nashville,Harrisburg
PIT,MDT,8841,-80.23290253,40.49150085,-76.7633972168,40.1935005188,PA,PA,Pittsburgh,Harrisburg
PVD,MDT,128,-71.42040300000002,41.732601,-76.7633972168,40.1935005188,RI,PA,Providence,Harrisburg
CVG,MDT,42213,-84.6678009033,39.0488014221,-76.7633972168,40.1935005188,OH,PA,Cincinnati,Harrisburg
STL,MDT,363,-90.370003,38.748697,-76.7633972168,40.1935005188,MO,PA,St. Louis,Harrisburg
BGM,MDT,23,-75.97979736,42.20869827,-76.7633972168,40.1935005188,NY,PA,Binghamton,Harrisburg
DSM,MDT,23,-93.66310119628906,41.53400039672852,-76.7633972168,40.1935005188,IA,PA,Des Moines,Harrisburg
AEX,MDT,270,-92.54979705810548,31.32740020751953,-76.7633972168,40.1935005188,LA,PA,Alexandria,Harrisburg
BHM,MDT,46,-86.75350189,33.56290054,-76.7633972168,40.1935005188,AL,PA,Birmingham,Harrisburg
EWR,MDT,5963,-74.168701171875,40.69250106811523,-76.7633972168,40.1935005188,NJ,PA,Newark,Harrisburg
ALB,MDT,41,-73.80169677734375,42.74829864501953,-76.7633972168,40.1935005188,NY,PA,Albany,Harrisburg
MIA,MDT,37,-80.29060363769531,25.79319953918457,-76.7633972168,40.1935005188,FL,PA,Miami,Harrisburg
TPA,MDT,300,-82.533203125,27.975500106811523,-76.7633972168,40.1935005188,FL,PA,Tampa,Harrisburg
ERI,MDT,53,-80.1738667488,42.0831270134,-76.7633972168,40.1935005188,PA,PA,Erie,Harrisburg
RNO,MDT,142,-119.76799774169922,39.49909973144531,-76.7633972168,40.1935005188,NV,PA,Reno,Harrisburg
DFW,MDT,15171,-97.038002,32.896801,-76.7633972168,40.1935005188,TX,PA,Dallas,Harrisburg
ELM,MDT,24,-76.8916015625,42.1599006652832,-76.7633972168,40.1935005188,NY,PA,Elmira,Harrisburg
ITH,MDT,9,-76.4583969116211,42.49100112915039,-76.7633972168,40.1935005188,NY,PA,Ithaca,Harrisburg
BOS,MDT,11225,-71.00520325,42.36429977,-76.7633972168,40.1935005188,MA,PA,Boston,Harrisburg
DLH,MDT,120,-92.19360351559999,46.8420982361,-76.7633972168,40.1935005188,MN,PA,Duluth,Harrisburg
DAY,MDT,26,-84.21939849853516,39.90240097045898,-76.7633972168,40.1935005188,OH,PA,Dayton,Harrisburg
EUG,MDT,162,-123.21199798583984,44.12459945678711,-76.7633972168,40.1935005188,OR,PA,Eugene,Harrisburg
PWM,MDT,165,-70.309303,43.646198,-76.7633972168,40.1935005188,ME,PA,Portland,Harrisburg
RIC,MDT,39,-77.3197021484375,37.50519943237305,-76.7633972168,40.1935005188,VA,PA,Richmond,Harrisburg
AVP,MDT,105,-75.72339630130001,41.338500976599995,-76.7633972168,40.1935005188,PA,PA,Scranton,Harrisburg
LGA,MDT,1856,-73.87259674,40.77719879,-76.7633972168,40.1935005188,NY,PA,New York,Harrisburg
JFK,MDT,76,-73.7789,40.639801,-76.7633972168,40.1935005188,NY,PA,New York,Harrisburg
SYR,MDT,47,-76.1063003540039,43.11119842529297,-76.7633972168,40.1935005188,NY,PA,Syracuse,Harrisburg
ABE,MDT,3,-75.44080352783203,40.652099609375,-76.7633972168,40.1935005188,PA,PA,Allentown,Harrisburg
PDX,MDT,150,-122.5979996,45.58869934,-76.7633972168,40.1935005188,OR,PA,Portland,Harrisburg
CLT,MDT,117261,-80.94309997558594,35.2140007019043,-76.7633972168,40.1935005188,NC,PA,Charlotte,Harrisburg
CLE,MDT,24185,-81.8498001099,41.411701202399996,-76.7633972168,40.1935005188,OH,PA,Cleveland,Harrisburg
BWI,MDT,74,-76.668297,39.1754,-76.7633972168,40.1935005188,MD,PA,Baltimore,Harrisburg
PHL,MDT,63829,-75.24109649658203,39.87189865112305,-76.7633972168,40.1935005188,PA,PA,Philadelphia,Harrisburg
SFO,MDT,564,-122.375,37.61899948120117,-76.7633972168,40.1935005188,CA,PA,San Francisco,Harrisburg
JAX,MDT,42,-81.68789672851562,30.49410057067871,-76.7633972168,40.1935005188,FL,PA,Jacksonville,Harrisburg
OKC,MDT,376,-97.60070037841795,35.39310073852539,-76.7633972168,40.1935005188,OK,PA,Oklahoma City,Harrisburg
FLL,MDT,40,-80.152702,26.072599,-76.7633972168,40.1935005188,FL,PA,Fort Lauderdale,Harrisburg
GRR,HSV,45,-85.52279663,42.88079834,-86.775100708008,34.637199401855,MI,AL,Grand Rapids,Huntsville
TLH,HSV,44,-84.35030364990234,30.396499633789066,-86.775100708008,34.637199401855,FL,AL,Tallahassee,Huntsville
IND,HSV,128,-86.294403,39.7173,-86.775100708008,34.637199401855,IN,AL,Indianapolis,Huntsville
DCA,HSV,58592,-77.037697,38.8521,-86.775100708008,34.637199401855,DC,AL,Washington,Huntsville
MCI,HSV,96,-94.713898,39.2976,-86.775100708008,34.637199401855,MO,AL,Kansas City,Huntsville
SMF,HSV,180,-121.59100341796876,38.69540023803711,-86.775100708008,34.637199401855,CA,AL,Sacramento,Huntsville
CHA,HSV,115,-85.20379638671875,35.03530120849609,-86.775100708008,34.637199401855,TN,AL,Chattanooga,Huntsville
IAD,HSV,19572,-77.45580292,38.94449997,-86.775100708008,34.637199401855,DC,AL,Washington,Huntsville
BMI,HSV,64,-88.91590118,40.47710037,-86.775100708008,34.637199401855,IL,AL,Bloomington,Huntsville
LIT,HSV,41,-92.22429656979999,34.729400634799994,-86.775100708008,34.637199401855,AR,AL,Little Rock,Huntsville
ABQ,HSV,131,-106.609001,35.040199,-86.775100708008,34.637199401855,NM,AL,Albuquerque,Huntsville
SBN,HSV,140,-86.31729888916016,41.70869827270508,-86.775100708008,34.637199401855,IN,AL,South Bend,Huntsville
MSP,HSV,175,-93.221802,44.882,-86.775100708008,34.637199401855,MN,AL,Minneapolis,Huntsville
SAT,HSV,190,-98.469803,29.533701,-86.775100708008,34.637199401855,TX,AL,San Antonio,Huntsville
LAX,HSV,242,-118.407997,33.942501,-86.775100708008,34.637199401855,CA,AL,Los Angeles,Huntsville
SGF,HSV,88,-93.38860321,37.24570084,-86.775100708008,34.637199401855,MO,AL,Springfield,Huntsville
PFN,HSV,29,-85.6828,30.2121,-86.775100708008,34.637199401855,FL,AL,Panama City,Huntsville
MSY,HSV,138,-90.25800323486328,29.99340057373047,-86.775100708008,34.637199401855,LA,AL,New Orleans,Huntsville
PHL,HSV,123,-75.24109649658203,39.87189865112305,-86.775100708008,34.637199401855,PA,AL,Philadelphia,Huntsville
OKC,HSV,41,-97.60070037841795,35.39310073852539,-86.775100708008,34.637199401855,OK,AL,Oklahoma City,Huntsville
FLL,HSV,4078,-80.152702,26.072599,-86.775100708008,34.637199401855,FL,AL,Fort Lauderdale,Huntsville
SLC,HSV,724,-111.97799682617188,40.78839874267578,-86.775100708008,34.637199401855,UT,AL,Salt Lake City,Huntsville
ATL,HSV,153138,-84.428101,33.6367,-86.775100708008,34.637199401855,GA,AL,Atlanta,Huntsville
IAH,HSV,35395,-95.34140014648438,29.98439979553223,-86.775100708008,34.637199401855,TX,AL,Houston,Huntsville
ORD,HSV,14061,-87.9048,41.9786,-86.775100708008,34.637199401855,IL,AL,Chicago,Huntsville
DTW,HSV,23842,-83.35340118408203,42.212398529052734,-86.775100708008,34.637199401855,MI,AL,Detroit,Huntsville
TPA,HSV,483,-82.533203125,27.975500106811523,-86.775100708008,34.637199401855,FL,AL,Tampa,Huntsville
AUS,HSV,63,-97.6698989868164,30.194499969482425,-86.775100708008,34.637199401855,TX,AL,Austin,Huntsville
OMA,HSV,96,-95.894096,41.3032,-86.775100708008,34.637199401855,NE,AL,Omaha,Huntsville
MIA,HSV,133,-80.29060363769531,25.79319953918457,-86.775100708008,34.637199401855,FL,AL,Miami,Huntsville
FNT,HSV,49,-83.74359893798828,42.96540069580078,-86.775100708008,34.637199401855,MI,AL,Flint,Huntsville
TUL,HSV,79,-95.88809967041016,36.19839859008789,-86.775100708008,34.637199401855,OK,AL,Tulsa,Huntsville
ABY,HSV,35,-84.19450378417969,31.535499572753906,-86.775100708008,34.637199401855,GA,AL,Albany,Huntsville
RNO,HSV,324,-119.76799774169922,39.49909973144531,-86.775100708008,34.637199401855,NV,AL,Reno,Huntsville
DFW,HSV,101525,-97.038002,32.896801,-86.775100708008,34.637199401855,TX,AL,Dallas,Huntsville
BOS,HSV,53,-71.00520325,42.36429977,-86.775100708008,34.637199401855,MA,AL,Boston,Huntsville
MOB,HSV,26,-88.242797851562,30.691200256348,-86.775100708008,34.637199401855,AL,AL,Mobile,Huntsville
DAY,HSV,239,-84.21939849853516,39.90240097045898,-86.775100708008,34.637199401855,OH,AL,Dayton,Huntsville
PIA,HSV,123,-89.6932983398,40.664199829100006,-86.775100708008,34.637199401855,IL,AL,Peoria,Huntsville
TUS,HSV,133,-110.94100189208984,32.116100311279304,-86.775100708008,34.637199401855,AZ,AL,Tucson,Huntsville
EWR,HSV,22,-74.168701171875,40.69250106811523,-86.775100708008,34.637199401855,NJ,AL,Newark,Huntsville
SAN,HSV,326,-117.190002441,32.7336006165,-86.775100708008,34.637199401855,CA,AL,San Diego,Huntsville
LAS,HSV,770,-115.1520004,36.08010101,-86.775100708008,34.637199401855,NV,AL,Las Vegas,Huntsville
BNA,HSV,218,-86.6781997680664,36.1245002746582,-86.775100708008,34.637199401855,TN,AL,Nashville,Huntsville
CVG,HSV,34728,-84.6678009033,39.0488014221,-86.775100708008,34.637199401855,OH,AL,Cincinnati,Huntsville
GSO,HSV,94,-79.93730163574219,36.097801208496094,-86.775100708008,34.637199401855,NC,AL,Greensboro,Huntsville
CHS,HSV,60,-80.04049683,32.89860153,-86.775100708008,34.637199401855,SC,AL,Charleston,Huntsville
BHM,HSV,418,-86.75350189,33.56290054,-86.775100708008,34.637199401855,AL,AL,Birmingham,Huntsville
GSP,HSV,132,-82.2189025879,34.895698547399995,-86.775100708008,34.637199401855,SC,AL,Greenville,Huntsville
MHT,HSV,66,-71.435699,42.932598,-86.775100708008,34.637199401855,NH,AL,Manchester,Huntsville
FWA,HSV,41,-85.19509888,40.97850037,-86.775100708008,34.637199401855,IN,AL,Fort Wayne,Huntsville
CLT,HSV,75383,-80.94309997558594,35.2140007019043,-86.775100708008,34.637199401855,NC,AL,Charlotte,Huntsville
CLE,HSV,50,-81.8498001099,41.411701202399996,-86.775100708008,34.637199401855,OH,AL,Cleveland,Huntsville
