l_id,v_id_1,v_id_2,voltage,cables,wires,frequency,name,operator,ref,length_m,r_ohmkm,x_ohmkm,c_nfkm,i_th_max_a,from_relation,wkt_srid_4326
47103,63274,67074,,6,1,50,,,,3343.2348793067,,,,,"","SRID=4326;LINESTRING(-0.0156893359813713 39.9806593615267,-0.040417540252276 40.0036932015346)"
72257,60327,51179,,,,,,,,18145.8355165173,,,,,"","SRID=4326;LINESTRING(42.1936897710263 45.1177806726538,42.3967201125717 45.1964066755059)"
71422,36987,37008,220000,6;3;3;3;3,2,50,"313, 314;313;314",50Hertz Transmission GmbH,313;314,56070.8094985295,,,,,"","SRID=4326;LINESTRING(13.078642146735 54.2848461827889,13.6834769799404 54.1390906728297)"
69985,29969,2771,225000;225000;63000;63000,3;6,,,,RTE,,14178.5727569995,,,,,"","SRID=4326;LINESTRING(5.48291090491478 43.4566256983684,5.35381666267878 43.3962182646897)"
61300,10512,10513,220000,3,,,,Red Electrica Española,,2908.95178747297,,,,,"","SRID=4326;LINESTRING(-1.13817823328751 41.4933077427214,-1.14877249719018 41.4734790809184)"
4922,5580,29137,,,,,,,,973.459541806359,,,,,"","SRID=4326;LINESTRING(14.766686575862 41.1558070415839,14.7568932591022 41.1490174463552)"
43138,4707,60453,225000,3,2,50,,RTE,,12242.9854938498,,,,,"","SRID=4326;LINESTRING(1.57944984588475 47.7207983014431,1.71003216636617 47.709951102324)"
8923,33844,20598,220000;380000;380000;380000;220000,6;3;3;12,2;4;4;4;2,50,220kV Itterbach Ost+West;380kV Oerkhaus Ost;380kV Oerkhaus West,RWE,4516,3766.74531219827,,,,,"","SRID=4326;LINESTRING(7.13497846908938 51.4184596787025,7.1254963136699 51.4486792888033)"
12962,38840,54561,225000,,,,,RTE,,743.394130086074,,,,,"","SRID=4326;LINESTRING(2.86296166215858 48.3803329323319,2.86678015773915 48.3893184801154)"
35950,37841,25611,,,,,,,,87.3719400349194,,,,,"","SRID=4326;LINESTRING(12.7745336406617 45.9527373839945,12.7734093990836 45.9524212645509)"
52956,27805,61782,220000;110000,12,2;1,,,RWE,,312.79739419917,,,,,"","SRID=4326;LINESTRING(7.98138137058103 50.850486006019,7.9831177241937 50.8478856735907)"
40069,26162,26161,380000;220000;110000,15,4;2;1,,,RWE,4147,249.242485319093,,,,,"","SRID=4326;LINESTRING(6.99148068728884 51.5188434002909,6.99201976629084 51.521069496363)"
54904,10021,28105,110000,,,,,,,1306.5734388293,,,,,"","SRID=4326;LINESTRING(30.5675524106824 59.7761127804392,30.5611147316312 59.7742129870378)"
58560,25783,42886,,,,,,,,5141.65365532585,,,,,"","SRID=4326;LINESTRING(23.5673843933764 61.5070112045673,23.5722197325094 61.5524353359531)"
45888,56164,26921,220000,3,1,,,,,53644.0551865908,,,,,"","SRID=4326;LINESTRING(43.8255179852424 52.2527820768073,44.327946928573 51.9764415784288)"
52437,33689,33697,,,,,,,,1911.19701333606,,,,,"","SRID=4326;LINESTRING(-3.71712165633624 43.3805257175428,-3.71892843786719 43.3908583961281)"
36230,54684,31697,220000;380000;380000;220000,3;9;12,4,50,220 kV Knapsack 2b;380 kV Sechtem Nord|Süd; Walberberg West;380 kV Sechtem Nord|Süd; Walberberg West; 220 kV Knapsack 2b,RWE,4101,8332.58287307181,,,,,"","SRID=4326;LINESTRING(6.97272318317932 50.7957293598528,6.89406270663944 50.847981186533)"
24922,24042,57920,,,,,,,,110.185640629771,,,,,"","SRID=4326;LINESTRING(18.1172203145028 48.9539130631236,18.1164565668482 48.9547803162708)"
3077,58938,55846,330000,3,2,,,,Л-229,107.296804996919,,,,,"","SRID=4326;LINESTRING(35.0656072192154 47.8656682926403,35.0666287955076 47.8663569255276)"
32550,47134,59099,,,,,,,,51.713887550275,,,,,"","SRID=4326;LINESTRING(26.0147384009364 48.2870447407793,26.0141321107712 48.2878617804894)"
3099,28859,55849,330000,6,,,,,Л-207;Л-208,0.624386597742748,,,,,"","SRID=4326;LINESTRING(33.5807338069684 48.1319684240515,33.5802595681582 48.1321515401098)"
56057,54055,41321,380000,3,3,,Rossano-Scandale,,21.354,64515.4289793273,,,,,"","SRID=4326;LINESTRING(16.6063752955274 39.6189085613592,17.0401232207746 39.2318341544859)"
13055,56458,20874,400000,3,,,,,,458.797194272925,,,,,"","SRID=4326;LINESTRING(17.6988777612972 48.5017207602181,17.682222175207 48.4944868714967)"
10251,44589,21165,,,,,,,,7526.8308506616,,,,,"","SRID=4326;LINESTRING(37.6290869114585 44.7505653174371,37.7136036674964 44.7774333068464)"
30807,5189,24977,220000,3,,,,Red Eléctrica de España,,25293.2698951898,,,,,"","SRID=4326;LINESTRING(-3.048505367597 42.7561282152617,-2.82640989244456 42.6113485153275)"
58688,55053,42963,400000;63000;63000,3,,,,RTE,,3031.80957242691,,,,,"","SRID=4326;LINESTRING(3.51689851235993 48.5175158681359,3.47827309701812 48.4991466892009)"
9958,32054,54474,110000;220000;110000;220000;110000;220000;220000,6;12;12;6;6,1,50,"017, 018, ?, ?;017, 018;017, 018",ČEPS,017;018;?;?,8651.70635547384,,,,,"","SRID=4326;LINESTRING(12.7473491828598 50.206185478413,12.690515052655 50.2564292876846)"
24450,55400,23968,330000,3,2,,,,,54773.7812710613,,,,,"","SRID=4326;LINESTRING(37.3550880930352 47.5795766934876,37.2307565410677 47.9885886934778)"
41608,32382,32384,,,,,,,,4210.90937576105,,,,,"","SRID=4326;LINESTRING(7.85120820955831 58.2880635696406,7.8023284494981 58.3146871028316)"
46274,26965,28366,220000,3,1,,,,,74.1992909631379,,,,,"","SRID=4326;LINESTRING(32.4162223010999 55.6064923644105,32.4155554816645 55.6070538874107)"
19622,7653,23242,220000,6,,,,,22.268;22.269,1655.40782682616,,,,,"","SRID=4326;LINESTRING(12.1982440139205 42.9947097761484,12.1852240819086 42.9817482698185)"
54021,6050,27980,400000;275000,6,,,,,,8854.62896426801,,,,,"","SRID=4326;LINESTRING(-4.43509728255006 55.9277679214913,-4.50828158145262 55.8681965731431)"
12795,2539,20511,400000,3;6;3,2,,,RTE,,46736.6289834247,,,,,"","SRID=4326;LINESTRING(5.12257262482229 45.6621700963987,4.75498312014811 45.4079766917341)"
3502,62718,28913,,,,,,,,962.502294683458,,,,,"","SRID=4326;LINESTRING(8.92766882802371 47.1873909525906,8.91911694190056 47.1814540470248)"
77790,44083,53704,,,,,,,,2051.36188191884,,,,,"","SRID=4326;LINESTRING(40.3504976972108 56.1010482706864,40.3403901661181 56.1202362003443)"
48566,61161,67243,380000;132000;380000,,,,,,,40.7354492719679,,,,,"","SRID=4326;LINESTRING(10.6939817233869 43.0544074130679,10.6936206904742 43.0543769559079)"
54796,28092,62051,220000,6,1,,,Austrian Power Grid AG,225A,244.241959387457,,,,,"","SRID=4326;LINESTRING(16.0593449292711 47.7048124987128,16.0596170289707 47.702611389032)"
18704,41800,30014,63000;225000;225000;63000,3;6,,50,,RTE,,839.976412685925,,,,,"","SRID=4326;LINESTRING(5.05989555102264 47.3526207891743,5.06361757481251 47.3610143628491)"
59883,42088,9692,220000,3,,,Scorzè - Soverzene,,22.217,37813.4967204722,,,,,"","SRID=4326;LINESTRING(12.1131459630754 45.5579644675774,12.1646732148725 45.8914097869413)"
505,37503,28511,,,,,,,,2369.05481022881,,,,,"","SRID=4326;LINESTRING(13.3800187008907 45.8987767750471,13.4014169625395 45.886682715945)"
66403,67575,14033,,6,,,,,,7820.26030929098,,,,,"","SRID=4326;LINESTRING(17.9524745016239 59.4521666017811,18.0375174346095 59.4131587710778)"
52088,61643,61645,380000;110000,12,,50,,RWE,,11736.8653822452,,,,,"","SRID=4326;LINESTRING(8.35733619845317 51.3082978031781,8.28422761753886 51.2234753931746)"
76117,38174,4162,,,,,,,,756.279523333775,,,,,"","SRID=4326;LINESTRING(12.8226528420866 46.0497456356769,12.8309268207993 46.0461391365814)"
45065,32153,60713,220000,3,2,,220kV Herne 4,RWE,,206.995290754757,,,,,"","SRID=4326;LINESTRING(7.1378237929203 51.5537614789583,7.1401650720453 51.5525898957984)"
75929,59630,38030,,,,,,,,434.30511349652,,,,,"","SRID=4326;LINESTRING(13.3265919510444 46.07226431858,13.3322698771871 46.0719034884911)"
66663,54684,2426,110000,6,1,50,110 kV Meckenheim Ost; Witterschlick West,RWE,0092,6036.70839483555,,,,,"","SRID=4326;LINESTRING(6.97272318317932 50.7957293598528,7.03046285190115 50.7515753191082)"
2748,48395,21914,,,,,,,,1140.90275014458,,,,,"","SRID=4326;LINESTRING(27.5750234792252 45.6207381869937,27.5742850162892 45.6114585624821)"
20828,12330,30201,400000,6,,,,Red Eléctrica de España,,4504.71621332639,,,,,"","SRID=4326;LINESTRING(-2.88062736925015 43.3496998552831,-2.84636839193255 43.3169131573179)"
55948,5508,7168,,,,,,,,889.46228711156,,,,,"","SRID=4326;LINESTRING(10.8837160509844 59.9442243381221,10.8785831954862 59.9363195170723)"
55057,68039,34016,400000,3,3,50,,RTE,,41.0110030742687,,,,,"","SRID=4326;LINESTRING(1.91559769525001 50.9199361757781,1.9160573631809 50.92018098797)"
63489,5137,12051,400000,3,3,,,Red Eléctrica de España,,30910.2842973392,,,,,"","SRID=4326;LINESTRING(-6.55047791129036 42.5728933959038,-6.53299338990239 42.8372453627102)"
70443,54601,50148,,3,,,,,,1633.68545811354,,,,,"","SRID=4326;LINESTRING(11.1068579454618 49.979041123697,11.1287807662753 49.9692372521449)"
60267,3149,9932,220000,6;3;3;3;3,,,,"ОАО ""МОЭСК""",,8428.25322663757,,,,,"","SRID=4326;LINESTRING(37.2446612686053 55.6771364197019,37.2628888534697 55.626887588549)"
25201,42903,30627,220000,6,,,,Red Eléctrica de España,,20232.7701412164,,,,,"","SRID=4326;LINESTRING(-0.741922347925828 41.7219887995031,-0.783818533288443 41.5743031604426)"
28523,18307,64860,220000,3,2,,,,,6378.80254512771,,,,,"","SRID=4326;LINESTRING(44.6630472584278 48.8244096117947,44.5925773162084 48.8286837716266)"
49284,61274,61276,380000,,,,,,,21.3099980983542,,,,,"","SRID=4326;LINESTRING(9.45215193226143 45.6558084903557,9.45189258863891 45.6559014812041)"
57539,42233,42235,380000,3,,,Işıklar TM - Aliağa-2 TM EİH,TEİAŞ,,46328.1797239336,,,,,"","SRID=4326;LINESTRING(27.2422557455036 38.418672749197,26.9603758737041 38.7559559719295)"
28893,12536,30910,220000,6,,,,,,4707.87343237952,,,,,"","SRID=4326;LINESTRING(37.0727527836911 55.8700778090437,37.1091613028616 55.9051432101541)"
73953,18370,52182,,,,,,,,967.408592101186,,,,,"","SRID=4326;LINESTRING(12.663410531265 48.1754784044472,12.6747576596056 48.1761740571155)"
43015,66147,32559,225000,3;6;6;3,,,,RTE,,5497.24937206578,,,,,"","SRID=4326;LINESTRING(2.27944952129922 48.5565246946194,2.26722255196707 48.6037972603433)"
29331,57365,58657,330000,1,,50,,,,362.41111403945,,,,,"","SRID=4326;LINESTRING(35.5148194788445 47.872445715484,35.5196791848685 47.8725546006633)"
69695,20282,15849,220000,3;6;6;6;6,1,,,,,39345.9307943789,,,,,"","SRID=4326;LINESTRING(39.2576567872002 51.5903421624535,39.5339466985843 51.8885605127411)"
69822,67675,15920,220000;380000;220000;110000;380000;110000,6;18;6;6,,50,,TenneT,,2465.71720198829,,,,,"","SRID=4326;LINESTRING(9.35017410322985 51.6345861816834,9.38765132401602 51.6407335383064)"
28601,9136,24647,400000,6,,,,RTE,,1696.96101387286,,,,,"","SRID=4326;LINESTRING(6.51008572207402 45.4963244801624,6.49242980586533 45.4877270125744)"
31247,46524,58920,,,,,,,,896.456911021942,,,,,"","SRID=4326;LINESTRING(25.68750361496 43.7317590483846,25.6775832303099 43.7327981830533)"
80259,21242,39911,380000,3;6,3,50,,,,49125.3302198911,,,,,"","SRID=4326;LINESTRING(6.18892080210698 52.5304841704809,6.67933081983463 52.3210417610035)"
25939,24180,64590,220000,3,1,,220kV Kopanina - Katowice,,,144.722858690383,,,,,"","SRID=4326;LINESTRING(19.0639557805831 50.2723566912143,19.0619568494129 50.2726422717174)"
2338,46331,62694,220000,3,,,,,,745.611778430447,,,,,"","SRID=4326;LINESTRING(-2.71068234356731 42.8513497827246,-2.71914161759603 42.8501732911571)"
7253,39715,53993,,3;6,1,,,SAK,,2352.11066250577,,,,,"","SRID=4326;LINESTRING(9.57809702860462 47.339117930764,9.57670583224684 47.3160981551196)"
9809,43357,20247,,,,,,,,4912.77703574514,,,,,"","SRID=4326;LINESTRING(25.9547146646285 64.817335853643,26.0366194841365 64.8452447962169)"
64768,20720,12950,500000,3,3,50,Нововоронежская АЭС - Старый Оскол,"ОАО ""ФСК ЕЭС""",,91385.9945233289,,,,,"","SRID=4326;LINESTRING(39.207712994435 51.2706763847467,37.966382377673 51.2671716592346)"
75933,31799,4016,,,,,,,,569.753307016085,,,,,"","SRID=4326;LINESTRING(13.3124099781594 46.0521411077547,13.3172898178608 46.0553051824473)"
41809,66421,26376,,,,,,,,2528.75738455382,,,,,"","SRID=4326;LINESTRING(10.0602948506091 62.7168150112444,10.0867271490236 62.735842602776)"
22457,32252,57539,380000;110000,6;6,3;1,50,,50Hertz;TEN,,4882.50307080784,,,,,"","SRID=4326;LINESTRING(10.9884483057114 50.5699143795256,10.9977148770247 50.5302718701134)"
80665,28407,40163,220000;110000,6,2;1,,220kV Stratum Ost+West;110kV Lintorf West+Schwarzbach Süd,RWE,2364,15.1377188968534,,,,,"","SRID=4326;LINESTRING(6.72388972197156 51.3539351998563,6.72376717933502 51.3556543954881)"
58124,64133,8552,220000,6;3;3,2,50,386;385,50Hertz,386,647.699233512736,,,,,"","SRID=4326;LINESTRING(11.4713303205045 50.5977206630367,11.4746908484648 50.6040154986165)"
6905,56016,63321,,,,,,,,8445.32892871101,,,,,"","SRID=4326;LINESTRING(26.3043055025678 50.6501508411128,26.2229211188511 50.6409264177084)"
36057,65696,31681,,,,,,,,1478.0465718832,,,,,"","SRID=4326;LINESTRING(12.7240023279516 45.9184456101573,12.7052122671537 45.9162604595741)"
50664,19987,61412,,,,,,,,92.1155914775687,,,,,"","SRID=4326;LINESTRING(-4.09704216698941 36.7456339839824,-4.09896700702094 36.7469104036042)"
37494,36634,25811,,,,,,,,2538.27096783483,,,,,"","SRID=4326;LINESTRING(26.1559820017236 44.4026718237121,26.1824820544015 44.3949235768576)"
61634,39555,10728,380000,3,3,,Roma Sud-Aprilia 380,,21.385,20274.1593782625,,,,,"","SRID=4326;LINESTRING(12.5307755266279 41.7199409974646,12.623232614938 41.5577298555812)"
68530,24088,15201,400000,3,,,400kV Kozienice - Ostrowiec,,,100210.849256311,,,,,"","SRID=4326;LINESTRING(21.4887917017362 51.6480028058194,21.4517093953179 50.9388503124155)"
38423,65679,66001,,,,,,,,1892.44220824056,,,,,"","SRID=4326;LINESTRING(28.3467090759516 61.0592480920145,28.3173968685677 61.0553406877066)"
59423,40957,9395,110000,3,,,,,,106419.856476608,,,,,"","SRID=4326;LINESTRING(23.0951180133965 63.81338719358,21.851560300106 63.0527007743542)"
6004,7043,56140,,3,,,,,,26188.4192398371,,,,,"","SRID=4326;LINESTRING(12.1506806508688 42.2083852211033,11.8615737429184 42.1133316566908)"
14271,6872,22428,,,,,,,,12695.113622568,,,,,"","SRID=4326;LINESTRING(25.9739613954326 43.9198072355178,25.8826473196022 43.9429489986049)"
59484,43319,9449,,,,,,,,10678.4264364446,,,,,"","SRID=4326;LINESTRING(-8.43205950048591 41.4966817770338,-8.44554201167361 41.4048534829283)"
4380,54561,63015,400000,3,2,,,RTE,,18493.1758374116,,,,,"","SRID=4326;LINESTRING(2.86678015773915 48.3893184801154,2.96819096909962 48.2428623704503)"
5379,42022,63161,330000,3,,,,,,44763.2658814205,,,,,"","SRID=4326;LINESTRING(26.6449735029238 50.2962827672493,27.0287654007094 50.1671410853778)"
54668,62037,28071,380000,1,4,,,RWE,,461.593519201349,,,,,"","SRID=4326;LINESTRING(6.71919422798147 51.3412994045182,6.7250827745004 51.3432243096947)"
31425,46606,65131,,,,,,,,112.472391077125,,,,,"","SRID=4326;LINESTRING(15.7100362610468 39.9936206707364,15.7120360283366 39.9940334871966)"
10566,28215,20449,110000,6,1,50,"671, 672",Vattenfall Europe AG,671;672,883.460008606172,,,,,"","SRID=4326;LINESTRING(13.2636050477624 52.5291928075588,13.2470743843437 52.5334412882681)"
9608,51020,54079,275000,6,,,SP Transmission Strathaven-?,,,5466.79933828986,,,,,"","SRID=4326;LINESTRING(-4.16326195193251 55.740893073498,-4.0803900717539 55.7525582914721)"
57608,51759,8219,220000,3,1,,,,,106519.083796553,,,,,"","SRID=4326;LINESTRING(41.5025049721094 52.4598705798023,40.070506308667 52.5390155523004)"
63748,43485,46215,220000,3,4;2,50,,,,56.7812599083204,,,,,"","SRID=4326;LINESTRING(8.31334018942867 49.0090434774209,8.31413229992009 49.0064317223049)"
47087,42029,60975,220000,3,,,,,,3465.56749863413,,,,,"","SRID=4326;LINESTRING(39.8057651380047 47.2919653907007,39.8210136285303 47.3231394950443)"
16833,5961,22829,220000,6,2;1;2,50,Saarwellingen - Fraulautern,,2340,3622.07971094997,,,,,"","SRID=4326;LINESTRING(6.76601568493305 49.3600771974691,6.79652920264451 49.3338440757709)"
70339,32680,2816,400000,3,3,50,,ČEPS,450,70662.8540770705,,,,,"","SRID=4326;LINESTRING(14.4553453176345 50.6481267761456,13.6947152391621 50.3957909582577)"
48277,19092,27195,,,,,,,,851.167666463694,,,,,"","SRID=4326;LINESTRING(12.8323009996307 48.2944257796738,12.8240124871849 48.289166605516)"
23553,43676,64450,110000;380000;110000;380000;110000,3;12;6;3,2;4;4;2,50,110kV Lennep Ost;RWE 4562 Ronsdorf - Bomig;380kV Dauersberg West+Leichlingen Ost;110kV Lennep West,RWE,4562,1213.61733657049,,,,,"","SRID=4326;LINESTRING(7.2158625821224 51.2209293823357,7.23290552501028 51.2260385877182)"
68778,47680,49282,110000;220000;110000,3,2,50,110kV Konin - Huta Aluminium C;AT-1,Energa,10,1485.84758709561,,,,,"","SRID=4326;LINESTRING(18.2703294533598 52.2866712881812,18.2816864627454 52.2732791785885)"
65515,47380,13456,,,,,,,,506.51006958286,,,,,"","SRID=4326;LINESTRING(14.5188573905676 41.2161110888986,14.522941517682 41.2116603163341)"
70423,36912,2839,220000,3,1,50,,ČEPS,216,63531.808828154,,,,,"","SRID=4326;LINESTRING(14.070761939432 49.5961470962881,13.3352804208787 49.5896898733245)"
72018,8303,17112,,,,,,,,4838.14098010055,,,,,"","SRID=4326;LINESTRING(-8.39003675375184 41.4029370094482,-8.36095083503661 41.4297542957628)"
955,36664,55619,220000,6,1,50,Bisamberg - Sokolnice,ČEPS,243;244,5183.26802885155,,,,,"","SRID=4326;LINESTRING(16.3783148540565 48.3577221916502,16.4488478083356 48.3618516782334)"
18263,67121,56897,225000,3,,,,RTE,,16578.4500251859,,,,,"","SRID=4326;LINESTRING(4.95799959258662 45.6555884134922,4.80642308177294 45.5699024030755)"
24272,42447,23941,220000,6,,,,,,32747.1632677933,,,,,"","SRID=4326;LINESTRING(41.1683764771478 57.4603141242236,40.8739719125174 57.687032101017)"
25437,57985,24107,220000,3,,,,Red Eléctrica de España,,481.558086054632,,,,,"","SRID=4326;LINESTRING(-3.72632193198161 37.2602542872312,-3.73164669582823 37.2611698638463)"
65193,12781,47166,220000,3,,,,,,6599.76801679077,,,,,"","SRID=4326;LINESTRING(24.3197516060512 49.0478090079809,24.3466269706586 49.0953592793253)"
9180,56231,55057,400000,6,2,,,,,6218.7659978574,,,,,"","SRID=4326;LINESTRING(-1.83979425831487 52.7277721973296,-1.91688247741035 52.7561025983303)"
18078,22984,29944,220000;132000,6,,,,,22.260;,7395.44856014609,,,,,"","SRID=4326;LINESTRING(10.9337401862563 45.1119298770861,10.8509741770485 45.1360009910525)"
25195,38902,24080,220000,3,3,,,Red Eléctrica de España,,19141.3628322403,,,,,"","SRID=4326;LINESTRING(-2.12120227209305 41.8731274827703,-1.90080073572153 41.8259390945301)"
6836,54857,28207,,,,,,,,5556.23918897004,,,,,"","SRID=4326;LINESTRING(18.152963745281 40.3627411448584,18.1384402964802 40.411571846648)"
44029,22050,62298,220000,3,1,50,208,ČEPS,208,6921.44224069392,,,,,"","SRID=4326;LINESTRING(14.5832066877557 50.0482040975333,14.5047110662634 50.0161370906)"
56215,39796,41402,225000,3,1,50,,RTE,,95677.4826721534,,,,,"","SRID=4326;LINESTRING(-1.55610798102347 48.0929028838623,-1.87044727563697 47.2861212715578)"
45675,32831,26886,380000;220000;110000,12,2;1,,Etzenricht - Mechlenreuth - Redwitz;Mechlenreuth - Schwandorf;Windischeschenbach - Mitterteich;Arzberg - Waldsassen - Wiesau,TenneT TSO GmbH;E.ON Netz GmbH,437;248;118;133,4087.73912372425,,,,,"","SRID=4326;LINESTRING(12.2286014811905 49.9227230807646,12.2188914116214 49.8865017748905)"
449,20664,62429,220000,6;3;3,,,,,,3322.60064189793,,,,,"","SRID=4326;LINESTRING(21.305826434856 48.0235525550492,21.3005808122226 47.9952441682617)"
57618,39220,42287,,,,,,,,2816.3638976755,,,,,"","SRID=4326;LINESTRING(10.2121773358934 45.5019745799137,10.2497803942426 45.5093908438388)"
58952,28207,43090,,,,,,,,1451.06612022245,,,,,"","SRID=4326;LINESTRING(18.1384402964802 40.411571846648,18.1547638635577 40.418221088873)"
81497,6634,6636,,3,,,,,,5102.09537739943,,,,,"","SRID=4326;LINESTRING(21.9387833401705 62.5296860896582,22.0345697174221 62.544147390688)"
8226,856,21306,,,,,,,,2230.74420268723,,,,,"","SRID=4326;LINESTRING(-4.01844130630024 40.7338377030101,-4.04274765157048 40.7343756897666)"
9414,20608,55063,330000,3,2,,,,,34164.2537594878,,,,,"","SRID=4326;LINESTRING(38.1989756275042 48.4658659879929,38.5659161032864 48.654210590293)"
17037,41280,29818,220000;70000,,,,,,,6424.30192839964,,,,,"","SRID=4326;LINESTRING(5.47142591938784 50.5950153978804,5.52201142512901 50.6350205624752)"
33422,59233,59235,330000,1,,,,,,289.369126700261,,,,,"","SRID=4326;LINESTRING(33.6357861800986 49.2585593632106,33.6351716426127 49.2611418109525)"
15073,22532,62161,,,,,,,,86.0396271995523,,,,,"","SRID=4326;LINESTRING(6.5833926725461 51.0540473088838,6.5838501845203 51.0547770817799)"
21672,43019,57418,400000,3,2,50,400kV Płock - Ołtarzew,PSE,,44386.8043388195,,,,,"","SRID=4326;LINESTRING(19.7183651340665 52.6356389539694,20.1472501717149 52.3925432892539)"
20433,11250,57207,220000,3,,,,Red Eléctrica de España,,30793.3338387912,,,,,"","SRID=4326;LINESTRING(-0.916026094143952 41.591096960911,-1.22397002563573 41.7187166737994)"
32015,12944,25138,220000;110000,3;3,,,,,,3142.78389904143,,,,,"","SRID=4326;LINESTRING(37.7339068866825 56.0169400131064,37.7655433028088 55.9949316143063)"
20430,8471,57206,400000,6,2,,,Red Eléctrica de España,,2550.74650526921,,,,,"","SRID=4326;LINESTRING(-1.29678533792062 41.6499147317094,-1.30933414230823 41.66573212167)"
60116,20195,9832,380000,3,3,50,Elettrodotto Sorgente - Paradiso,Terna,21.326,27045.5027446193,,,,,"","SRID=4326;LINESTRING(15.2829148820024 38.1876059551669,15.5611978900573 38.2285003278535)"
59105,5677,43166,225000,6;3;3;3;6,,,,RTE,,13978.9175319842,,,,,"","SRID=4326;LINESTRING(0.735476659600931 49.343471807189,0.882703969353344 49.2814354592038)"
57284,55502,42059,380000,3,,,Afşin-Elbistan A - Keban HES EİH;Elbistan-A TES TM - Keban HES TM EİH;Afşin-Elbistan A - Keban HES EİH;Afşin-Elbistan A - Keban HES EİH;Afşin-Elbistan A - Keban HES EİH;Afşin-Elbistan A - Keban HES EİH;Afşin-Elbistan A - Keban HES EİH,,,170383.69126951,,,,,"","SRID=4326;LINESTRING(38.6778440154942 38.8152653399515,37.025874945474 38.3495749893622)"
65438,40967,13409,,,,,,,,18258.0256724078,,,,,"","SRID=4326;LINESTRING(26.4236310511566 44.9968254410429,26.234253062943 44.9733498983816)"
71980,14377,50996,,,,,,,,21165.1045746871,,,,,"","SRID=4326;LINESTRING(42.9996088901169 45.0940510175584,43.081408973808 44.9645719573841)"
21707,64255,23440,220000,3,,,,,,389.235166946426,,,,,"","SRID=4326;LINESTRING(-9.11274560071286 38.8724378106522,-9.10824351400344 38.8725144625491)"
30828,21741,31085,400000,3,3,50,,,,24032.8588796623,,,,,"","SRID=4326;LINESTRING(14.8889363593566 56.8286396726489,14.5267607539013 56.8633210028735)"
60088,9814,9815,,,,,,,,11972.9314711213,,,,,"","SRID=4326;LINESTRING(25.8633670763108 42.1240560856672,26.0038615080541 42.141441902955)"
16809,29727,63752,130000,3,,,,,,3408.85701470353,,,,,"","SRID=4326;LINESTRING(16.5169718878295 59.6299999119787,16.5622327847677 59.6476681882218)"
18218,23975,23010,225000,6,,,,RTE,,10318.0288366564,,,,,"","SRID=4326;LINESTRING(3.14521012901683 50.5940177074601,3.08805167496123 50.5306796997476)"
12688,18840,20701,,,,,,,,4899.34408420074,,,,,"","SRID=4326;LINESTRING(9.85248080761215 45.6937317221203,9.81983902929639 45.6711168685905)"
32574,54902,35396,380000,3,,50,,,,207.032432328388,,,,,"","SRID=4326;LINESTRING(10.4150839967628 53.4128119969258,10.4083626482956 53.4112421020615)"
50581,19949,67531,,,,,,,,586.903599124139,,,,,"","SRID=4326;LINESTRING(10.1536516200646 45.5567781531679,10.1446809714318 45.5553537748162)"
66665,54684,2426,380000,6,4,50,380 kV Liessem Ost;Mittelrhein,Amprion,4511,6084.69223112102,,,,,"","SRID=4326;LINESTRING(6.97272318317932 50.7957293598528,7.03046285190115 50.7515753191082)"
62259,63597,45189,220000,6,1,50,,TenneT,,10834.0928811699,,,,,"","SRID=4326;LINESTRING(9.38942230647678 54.9394735842978,9.35579687560526 54.8473628378115)"
22971,56556,23742,220000;132000,8,,50;16.7,,SBB,LT 131,8242.60645750612,,,,,"","SRID=4326;LINESTRING(6.88228354747642 46.490659497229,6.80312319615606 46.5357273895316)"
75020,13927,19014,,,,,,,,82613.7884394893,,,,,"","SRID=4326;LINESTRING(29.1160872450686 66.1997414948057,28.0264989761258 66.0630803818361)"
5101,40773,29159,220000,3,,,,,,244.419046357624,,,,,"","SRID=4326;LINESTRING(33.7926180761909 45.9696251868605,33.7983177455042 45.9683867070415)"
47818,27059,61069,300000,,3,,,,,23.824010906553,,,,,"","SRID=4326;LINESTRING(9.8185276649329 59.7274327820289,9.81887315699117 59.7275675962357)"
51390,53904,67589,400000,3,,50,,Svenska Kraftnät,,21028.7129519681,,,,,"","SRID=4326;LINESTRING(23.489261107081 66.2124911758957,23.9366168584829 66.1819049035085)"
32594,30712,65258,220000,3,,,,,,895.247077620704,,,,,"","SRID=4326;LINESTRING(30.5979588635148 59.7692936932062,30.5822892805193 59.7692392830924)"
50649,20106,27444,,3,3,,,,,4003.53078327546,,,,,"","SRID=4326;LINESTRING(13.4086302757451 42.3592946211808,13.3607067316002 42.3638842065334)"
30008,46072,31016,,,,,,,,9604.49667706352,,,,,"","SRID=4326;LINESTRING(8.35497706590077 47.2738052918084,8.40240530507815 47.1993132748506)"
31157,59498,58904,,,,,,,,21605.8986972725,,,,,"","SRID=4326;LINESTRING(27.8105196847259 46.4467684663388,27.7184138016776 46.6229923989937)"
37620,2516,25831,380000,3;6,4,,,RWE,4503,98.2740836465826,,,,,"","SRID=4326;LINESTRING(8.43517065417379 50.05902069409,8.43969356403819 50.0585666052783)"
48217,18883,33155,,,,,,,,4283.69293314211,,,,,"","SRID=4326;LINESTRING(-2.53006246189656 43.1748875377398,-2.57831632137993 43.1642060864022)"
