v_id,lon,lat,typ,voltage,frequency,name,operator,ref,wkt_srid_4326
67013,13.1357494503411,53.9079314009384,joint,380000,,509;512;512;509,50Hertz Transmission GmbH,509;512,SRID=4326;POINT(13.1357494503411 53.9079314009384)
53403,8.36630053466865,47.5572943543027,substation,,,Gerstäcker,,,SRID=4326;POINT(8.36630053466865 47.5572943543027)
65033,-5.84021778546694,43.0298994106107,joint,220000,,,Red Eléctrica de España,,SRID=4326;POINT(-5.84021778546694 43.0298994106107)
62037,6.71919422798147,51.3412994045182,joint,380000,50,380kV Meerbusch West+ANK;Meerbusch West,RWE,4123,SRID=4326;POINT(6.71919422798147 51.3412994045182)
44697,26.5408055236556,55.602122065971,substation,,,,,,SRID=4326;POINT(26.5408055236556 55.602122065971)
66921,40.1561879967754,59.4250140744179,joint,220000,50,,,,SRID=4326;POINT(40.1561879967754 59.4250140744179)
45009,27.1287115052069,40.4412260459923,substation,380000,,İÇDAŞ TES TM,,,SRID=4326;POINT(27.1287115052069 40.4412260459923)
65191,7.78642970627364,48.1210281101129,joint,,,,,,SRID=4326;POINT(7.78642970627364 48.1210281101129)
18064,42.6782205146022,45.5307191489131,sub_station,,,,,,SRID=4326;POINT(42.6782205146022 45.5307191489131)
46342,22.173437463296,41.7747184795577,substation,,,,,,SRID=4326;POINT(22.173437463296 41.7747184795577)
32352,10.9825842831997,62.9557140107717,joint,,,,,,SRID=4326;POINT(10.9825842831997 62.9557140107717)
5307,8.60073175196399,45.4219476033475,substation,220000,,Novara Sud,Terna,,SRID=4326;POINT(8.60073175196399 45.4219476033475)
8002,17.1130724369386,40.9822816694326,sub_station,,,,,,SRID=4326;POINT(17.1130724369386 40.9822816694326)
28353,6.94805882140035,51.4461948673298,joint,110000;380000;110000;380000;110000,,110kV Rosendelle Nord;110kV Rosendelle Süd;110kV Altendorf Ost;110kV Rosendelle Nord+Süd;380kV Büscherhof West+Kusenhorst;110kV Altendorf West,RWE,4125,SRID=4326;POINT(6.94805882140035 51.4461948673298)
36610,-0.404527675490401,51.6426831023946,substation,275000,,Watford Substation,,,SRID=4326;POINT(-0.404527675490401 51.6426831023946)
28246,4.72002796864886,46.6307293170122,joint,400000,,,RTE,,SRID=4326;POINT(4.72002796864886 46.6307293170122)
55173,13.5474470621847,45.7978887188216,merge,380000,,Monfalcone,A2A,,SRID=4326;POINT(13.5474470621847 45.7978887188216)
52723,-7.83631827439791,40.9804768837571,substation,220000,50,,,,SRID=4326;POINT(-7.83631827439791 40.9804768837571)
46127,38.9022833598061,54.7895446478547,substation,220000,,Осетр,,,SRID=4326;POINT(38.9022833598061 54.7895446478547)
50584,31.810666404381,47.1284620220239,substation,330000;220000;150000;35000,,Трихати-330,,,SRID=4326;POINT(31.810666404381 47.1284620220239)
63736,-0.416654528955163,45.0606695670899,joint,225000,,,RTE,,SRID=4326;POINT(-0.416654528955163 45.0606695670899)
24038,23.7765805533125,46.8384810889448,joint,400000,,,,,SRID=4326;POINT(23.7765805533125 46.8384810889448)
821,19.2390588093618,49.788104198997,substation,,,,,,SRID=4326;POINT(19.2390588093618 49.788104198997)
37508,13.3444884436002,45.8935828516244,substation,,,,,,SRID=4326;POINT(13.3444884436002 45.8935828516244)
57528,-3.98511803134124,40.6146752221714,joint,400000,,,Red Eléctrica de España,,SRID=4326;POINT(-3.98511803134124 40.6146752221714)
15218,20.6669142741428,44.830142085287,sub_station,,,,,,SRID=4326;POINT(20.6669142741428 44.830142085287)
24977,-2.82640989244456,42.6113485153275,joint,220000,50,,,,SRID=4326;POINT(-2.82640989244456 42.6113485153275)
60014,7.13964009659326,51.5552746896507,joint,380000,,380kV Recklinghausen+ANK;380kV Recklinghausen + ?,RWE,4358,SRID=4326;POINT(7.13964009659326 51.5552746896507)
66051,7.02187240014964,51.5555851787104,joint,220000;110000,,110kV Hugo Ost+West;Gladbeck West + Hugo Ost,RWE,2344,SRID=4326;POINT(7.02187240014964 51.5555851787104)
17930,-3.64972397016902,42.7334203996258,substation,,,,,,SRID=4326;POINT(-3.64972397016902 42.7334203996258)
48994,36.0741865570424,45.3290717389832,substation,,,,,,SRID=4326;POINT(36.0741865570424 45.3290717389832)
56879,13.8081116707091,50.5813846834863,joint,,,,,,SRID=4326;POINT(13.8081116707091 50.5813846834863)
13062,21.7266487863629,45.3759401277379,station,,,,,,SRID=4326;POINT(21.7266487863629 45.3759401277379)
11227,41.8839877896353,57.2011847761334,substation,220000,,Вичуга новая,,,SRID=4326;POINT(41.8839877896353 57.2011847761334)
10499,-0.976904721454022,41.3368494225072,substation,400000,50,Subestación de Fuendetodos,Red Eléctrica de España,,SRID=4326;POINT(-0.976904721454022 41.3368494225072)
23512,-0.303114124575558,40.6531970957406,joint,,,,,,SRID=4326;POINT(-0.303114124575558 40.6531970957406)
47701,14.626198475236,36.8621857947969,sub_station,,,,,,SRID=4326;POINT(14.626198475236 36.8621857947969)
14453,21.9842954343713,42.9760505147783,substation,,,,,,SRID=4326;POINT(21.9842954343713 42.9760505147783)
4546,13.4888670204496,52.394095319046,substation,110000,50,E.ON edis Umspannwerk Schönefeld Wohnungsbau,EON_edis,SfN,SRID=4326;POINT(13.4888670204496 52.394095319046)
56610,37.6385782053287,55.5309931764429,joint,220000,,,,,SRID=4326;POINT(37.6385782053287 55.5309931764429)
31296,6.95548070227775,46.2955540141772,joint,380000;132000;132000,50;16.7;50,,,,SRID=4326;POINT(6.95548070227775 46.2955540141772)
6978,39.7780776895488,57.5092810710548,substation,,,ПС Ярославль 220/110/10кВ,,,SRID=4326;POINT(39.7780776895488 57.5092810710548)
48313,26.7133968904747,44.2418417985265,station,,,,,,SRID=4326;POINT(26.7133968904747 44.2418417985265)
37157,9.49151084954643,53.658098307544,substation,220000,50,Abbenfleth,TenneT,,SRID=4326;POINT(9.49151084954643 53.658098307544)
28725,7.21378597166001,47.3418877405332,joint,380000,,,,,SRID=4326;POINT(7.21378597166001 47.3418877405332)
42863,7.25786756712373,52.9811398104528,substation,380000;320000,50;0,Dörpen West,TenneT Offshore GmbH,,SRID=4326;POINT(7.25786756712373 52.9811398104528)
63855,30.6935718592638,59.6258582881344,joint,330000,,,,,SRID=4326;POINT(30.6935718592638 59.6258582881344)
9765,7.19597934376965,51.4115753101187,substation,220000,,Station Welper,RWE,,SRID=4326;POINT(7.19597934376965 51.4115753101187)
31334,13.9825431189814,41.1327518201656,joint,,,,,,SRID=4326;POINT(13.9825431189814 41.1327518201656)
54857,18.152963745281,40.3627411448584,merge,,,,Terna,,SRID=4326;POINT(18.152963745281 40.3627411448584)
48750,23.5841470554945,43.1960784649288,substation,,,,,,SRID=4326;POINT(23.5841470554945 43.1960784649288)
47302,23.2108938660849,44.6135005432397,station,,,,,,SRID=4326;POINT(23.2108938660849 44.6135005432397)
56731,38.7102133623879,58.0428521687983,joint,220000,,Рыбинская ГЭС - Венера;Сатурн - Венера,,,SRID=4326;POINT(38.7102133623879 58.0428521687983)
33597,30.2664219535182,60.0074170974347,joint,220000,,,,,SRID=4326;POINT(30.2664219535182 60.0074170974347)
54261,6.05982969163427,44.4471846279517,merge,,,Centrale électrique de Curbans,,,SRID=4326;POINT(6.05982969163427 44.4471846279517)
63906,1.74203401954222,50.9532789087908,joint,270000,0,IFA 2000,RTE,3,SRID=4326;POINT(1.74203401954222 50.9532789087908)
37744,12.6665305911333,45.8033418670264,substation,,,,,,SRID=4326;POINT(12.6665305911333 45.8033418670264)
22564,-2.02932252375745,51.8493888760924,joint,400000,,,,,SRID=4326;POINT(-2.02932252375745 51.8493888760924)
57102,4.32212595091274,45.4116795063374,joint,63000;225000;225000,,,RTE,,SRID=4326;POINT(4.32212595091274 45.4116795063374)
32012,18.8227015329342,53.4228551011977,joint,400000;220000,50,400kV Grudziądz Węgrowo - Płock;220kV Toruń Elana - Grudziądz Węgrowo,PSE,GRU-PLO,SRID=4326;POINT(18.8227015329342 53.4228551011977)
28211,7.00055052755495,51.2487118670899,joint,110000;220000;220000;220000,50,110 kV Mettmann Ost+West;220kV Itterbach Ost;220kV Itterbach West;220kV Itterbach Ost+West,RWE,0018,SRID=4326;POINT(7.00055052755495 51.2487118670899)
12072,12.3800626886456,43.100831439793,substation,,,,,,SRID=4326;POINT(12.3800626886456 43.100831439793)
42436,10.4740388893364,45.3679681784125,substation,,,,,,SRID=4326;POINT(10.4740388893364 45.3679681784125)
25970,7.06130242241009,58.120510696355,joint,,,,,,SRID=4326;POINT(7.06130242241009 58.120510696355)
2497,-0.112908797409017,51.3766159085147,sub_station,,,,,,SRID=4326;POINT(-0.112908797409017 51.3766159085147)
54968,-7.86321065914493,43.4401225023028,merge,400000,50,Central térmica de Puentes de García Rodríguez;Central de Ciclo Combinado Endesa - As Pontes,Endesa,,SRID=4326;POINT(-7.86321065914493 43.4401225023028)
43676,7.2158625821224,51.2209293823357,substation,,50,Station Ronsdorf,RWE,,SRID=4326;POINT(7.2158625821224 51.2209293823357)
54658,14.5268621017659,53.5496523192191,merge,,,,,,SRID=4326;POINT(14.5268621017659 53.5496523192191)
62685,21.9700028437837,48.5543406668663,joint,220000,,,,,SRID=4326;POINT(21.9700028437837 48.5543406668663)
28849,33.4021266084967,47.8148040681735,joint,150000;330000,,,,,SRID=4326;POINT(33.4021266084967 47.8148040681735)
44629,-0.736532064272244,38.0562195532028,substation,220000,50,Subestación de Rojales,Red Eléctrica de España,,SRID=4326;POINT(-0.736532064272244 38.0562195532028)
29203,20.105716033219,47.7722893171837,joint,220000,,,,,SRID=4326;POINT(20.105716033219 47.7722893171837)
41746,6.42625317164662,48.2169635770128,substation,,,,,,SRID=4326;POINT(6.42625317164662 48.2169635770128)
7660,0.392689545706116,43.1131432516511,substation,225000;150000;63000,,Poste électrique de Lannemezan,RTE,,SRID=4326;POINT(0.392689545706116 43.1131432516511)
54672,11.2105676776388,56.6036100687805,merge,220000;33000,,Anholt Havmøllepark;Transformerplatform Anholt Havmøllepark,Energinet.dk,,SRID=4326;POINT(11.2105676776388 56.6036100687805)
41753,5.51422658146385,49.5513088266014,sub_station,,,Saint-Mard,,,SRID=4326;POINT(5.51422658146385 49.5513088266014)
21950,15.6326594444686,50.0264784453937,joint,220000,50,202,ČEPS,202,SRID=4326;POINT(15.6326594444686 50.0264784453937)
20322,6.80133715005736,51.123842007134,merge,220000;110000;380000;220000,50,Station Sankt Peter 220 kV;Station Sankt Peter 380 kV,RWE,,SRID=4326;POINT(6.80133715005736 51.123842007134)
28409,5.66420117004434,45.1004645876902,joint,400000;225000;400000,,,RTE,Chaffard - Champagnier,SRID=4326;POINT(5.66420117004434 45.1004645876902)
46857,26.0766829423719,47.9527831946004,station,,,,,,SRID=4326;POINT(26.0766829423719 47.9527831946004)
27686,8.90793277020558,51.3900980996047,joint,380000,50,Leitung 3014;Leitung 3016,RWE,4332,SRID=4326;POINT(8.90793277020558 51.3900980996047)
29153,-3.94748426075901,52.9774065317171,joint,,,National Grid Ffestiniog--Trawsfynedd (underground),National Grid,,SRID=4326;POINT(-3.94748426075901 52.9774065317171)
59896,12.7303180233881,50.1819772850535,joint,110000;220000;110000;220000,50,"017, 018",,018,SRID=4326;POINT(12.7303180233881 50.1819772850535)
33666,8.61954356027272,51.4355062868611,joint,380000;110000;110000;380000,50,110kV Büren - Nehden Ost+West;380kV Sauerland Nord+Süd,RWE,1773,SRID=4326;POINT(8.61954356027272 51.4355062868611)
60593,-3.60005554412952,40.1969957109312,joint,400000;220000,,,Red Eléctrica de España,,SRID=4326;POINT(-3.60005554412952 40.1969957109312)
46525,23.7208268586273,44.3891570654118,station,,,,,,SRID=4326;POINT(23.7208268586273 44.3891570654118)
43019,19.7183651340665,52.6356389539694,substation,400000;110000,,Stacja elektroenergetyczna „Płock” 400/110 kV,PSE Operator,PLO,SRID=4326;POINT(19.7183651340665 52.6356389539694)
43759,12.7333114577178,42.853603202275,substation,,,,,,SRID=4326;POINT(12.7333114577178 42.853603202275)
48400,22.9090311897078,47.8101081314326,station,,,,,,SRID=4326;POINT(22.9090311897078 47.8101081314326)
58928,1.69700875070311,41.3181329860343,joint,110000,50,,,,SRID=4326;POINT(1.69700875070311 41.3181329860343)
54206,14.5219592538824,53.5643504745343,merge,,,"Stacja elektroenergetyczna ""Police"" 220/110kV",,PLC,SRID=4326;POINT(14.5219592538824 53.5643504745343)
24208,1.45352120142627,48.4088261057952,joint,225000;90000,50,,RTE,,SRID=4326;POINT(1.45352120142627 48.4088261057952)
47043,25.6540477495252,44.2935048374439,station,,,,,,SRID=4326;POINT(25.6540477495252 44.2935048374439)
54509,10.0615353904253,46.3480050094147,merge,380000,,Robbia,,,SRID=4326;POINT(10.0615353904253 46.3480050094147)
62062,12.4789451523788,41.6945490938019,joint,,,,,,SRID=4326;POINT(12.4789451523788 41.6945490938019)
36512,6.1824804002929,43.5672397790857,substation,20000;400,,,ERDF,,SRID=4326;POINT(6.1824804002929 43.5672397790857)
30567,25.7434330644024,64.9443387003374,joint,400000,,,,,SRID=4326;POINT(25.7434330644024 64.9443387003374)
27561,9.43804460937657,55.5177101753962,joint,400000;150000;150000;400000,50,,Energinet.dk,,SRID=4326;POINT(9.43804460937657 55.5177101753962)
43576,22.392774203888,62.5939303338059,sub_station,,,,,,SRID=4326;POINT(22.392774203888 62.5939303338059)
63030,38.0958395776236,48.0580914105299,joint,220000;110000;110000;110000,,,,,SRID=4326;POINT(38.0958395776236 48.0580914105299)
25257,9.01588089244696,46.24290220917,joint,220000,50,,,,SRID=4326;POINT(9.01588089244696 46.24290220917)
17228,41.0701364449047,46.164678587935,substation,,,,,,SRID=4326;POINT(41.0701364449047 46.164678587935)
47756,8.92520108393143,49.6730335787282,substation,,,,,,SRID=4326;POINT(8.92520108393143 49.6730335787282)
64833,6.55906476751616,49.7062394881271,joint,110000;220000,50,110kV Konz Ltg.;220 kV Saar Nord,Westnetz,2326,SRID=4326;POINT(6.55906476751616 49.7062394881271)
21057,4.00449165125426,45.2622379447123,merge,,,,,,SRID=4326;POINT(4.00449165125426 45.2622379447123)
32385,7.75233783275755,58.3220645938012,joint,,,,,,SRID=4326;POINT(7.75233783275755 58.3220645938012)
32173,7.01590579003252,51.627639270091,joint,380000;380000;220000;220000,,380kV Lippe Nord+Süd;220kV Schermbeck Nord,Amprion,4569,SRID=4326;POINT(7.01590579003252 51.627639270091)
63166,24.2496034158118,60.2822651304586,joint,,,,,,SRID=4326;POINT(24.2496034158118 60.2822651304586)
60186,27.1466605575113,45.681594001783,joint,,,,,,SRID=4326;POINT(27.1466605575113 45.681594001783)
63962,5.89801575017331,46.771631017696,joint,225000,50,,RTE,,SRID=4326;POINT(5.89801575017331 46.771631017696)
30276,35.5192468257223,47.8748796995778,joint,330000,,,,Л-201;Л-202,SRID=4326;POINT(35.5192468257223 47.8748796995778)
9153,-1.75376639523975,48.1282863172426,substation,225000,,Poste électrique de Belle-Epine,,,SRID=4326;POINT(-1.75376639523975 48.1282863172426)
2089,29.1567444916494,53.1663027638362,sub_station,,,,,,SRID=4326;POINT(29.1567444916494 53.1663027638362)
16443,24.373167773878,50.0889323551498,substation,,,,,,SRID=4326;POINT(24.373167773878 50.0889323551498)
4708,8.46542981639864,48.043523652334,substation,380000;110000,50,Umspannwerk Villingen,EnBW; Energiedienst,,SRID=4326;POINT(8.46542981639864 48.043523652334)
57206,-1.30933414230823,41.66573212167,joint,400000,,,Red Eléctrica de España,,SRID=4326;POINT(-1.30933414230823 41.66573212167)
33779,38.5591952443549,55.902023708379,joint,220000,,,ФСК ЕЭС,,SRID=4326;POINT(38.5591952443549 55.902023708379)
50081,37.8304906758956,47.9447104661931,substation,,,,,,SRID=4326;POINT(37.8304906758956 47.9447104661931)
25004,40.2855473739822,60.3041738828093,joint,220000,,,,,SRID=4326;POINT(40.2855473739822 60.3041738828093)
25357,6.53552010358244,49.5948717014391,joint,110000;220000,50,110kV GusterathSüd; 110kV Merzig Ltg;220 kV Saar Nord,Westnetz,2326,SRID=4326;POINT(6.53552010358244 49.5948717014391)
20225,8.4752492061824,53.4286850666715,merge,380000;220000;380000;220000;110000,50,Kernkraftwerk Unterweser;Unterweser,EON_Netz,UWES,SRID=4326;POINT(8.4752492061824 53.4286850666715)
54470,8.49637252628401,49.4437955241156,merge,220000;110000;110000,50;16.7,Großkraftwerk Mannheim;Mannheim;Umrichterwerk Mannheim,Grosskraftwerk Mannheim Aktiengesellschaft,,SRID=4326;POINT(8.49637252628401 49.4437955241156)
33395,38.1629722677163,55.6362020006384,joint,220000,,,"ОАО ""МОЭСК""",,SRID=4326;POINT(38.1629722677163 55.6362020006384)
38690,6.35753015079004,46.9116518460855,substation,225000;63000,,Poste électrique de Pontarlier,RTE,,SRID=4326;POINT(6.35753015079004 46.9116518460855)
6312,16.5141693308691,59.5860007712214,plant,,,Kraftvärmeverket,Mälarenergi,,SRID=4326;POINT(16.5141693308691 59.5860007712214)
54491,-8.3823663243762,53.1664652633305,merge,220000,,Tynagh Energy Power Station,Eirgrid,,SRID=4326;POINT(-8.3823663243762 53.1664652633305)
66110,8.42338968062059,53.2315016973181,joint,380000,50,307,TenneT,301,SRID=4326;POINT(8.42338968062059 53.2315016973181)
56361,8.58625621792509,45.6694510645509,joint,220000,,Pallanzeno-Magenta,,22.223,SRID=4326;POINT(8.58625621792509 45.6694510645509)
3874,12.5110711158113,45.9126198310281,substation,,,,,,SRID=4326;POINT(12.5110711158113 45.9126198310281)
29134,13.1261235946085,41.7354275922493,joint,,,,,,SRID=4326;POINT(13.1261235946085 41.7354275922493)
54269,27.6378230585572,39.1966933064314,merge,154000;380000,,Soma-B TES 154 kV TM;Soma-B TES TM,,,SRID=4326;POINT(27.6378230585572 39.1966933064314)
30623,-1.22335548814987,47.1279067078033,joint,225000,,,RTE,,SRID=4326;POINT(-1.22335548814987 47.1279067078033)
47714,0.471376544752767,41.188452651086,sub_station,,,,,,SRID=4326;POINT(0.471376544752767 41.188452651086)
40713,38.5686579967181,55.5882872732153,station,,,"ПС 220 кВ ""Нежино""",ФСК ЕЭС,,SRID=4326;POINT(38.5686579967181 55.5882872732153)
28625,22.0664102099591,61.5003279887745,joint,400000;110000;110000;110000;400000,,,,,SRID=4326;POINT(22.0664102099591 61.5003279887745)
9971,15.1026037299701,59.2667503130492,substation,400000;220000;130000,,,,,SRID=4326;POINT(15.1026037299701 59.2667503130492)
63707,2.22152552295849,48.7441007118374,joint,225000;63000;225000,,,RTE,,SRID=4326;POINT(2.22152552295849 48.7441007118374)
32968,13.3984709179978,53.7933318754816,joint,220000,50,316,50Hertz Transmission,316,SRID=4326;POINT(13.3984709179978 53.7933318754816)
20519,6.62457321975634,51.0367845876429,merge,380000;220000;110000,50,RWE Kraftwerk Neurath BoA Bl. F/G;Biogas Blockheizkraftwerk;RWE Kraftwerk Neurath;KW Neurath,RWE,,SRID=4326;POINT(6.62457321975634 51.0367845876429)
30543,7.62067795993961,47.1148293640479,joint,220000,50,,,,SRID=4326;POINT(7.62067795993961 47.1148293640479)
61914,7.13741002890043,51.4165536776706,joint,220000,,Itterbach Ost,RWE,2390,SRID=4326;POINT(7.13741002890043 51.4165536776706)
58658,35.5498679683066,47.8740680026307,joint,330000,50,,,,SRID=4326;POINT(35.5498679683066 47.8740680026307)
8246,5.66257466266311,44.9509763640807,substation,225000,,Poste électrique de Sinard,RTE,,SRID=4326;POINT(5.66257466266311 44.9509763640807)
50204,42.0839870269472,44.1900814779383,substation,330000;110000;10000,50,ПС 330 кВ «Черкесск»,ОАО «ФСК ЕЭС»,,SRID=4326;POINT(42.0839870269472 44.1900814779383)
39502,8.6680921307917,45.736727354333,substation,380000,,Mercallo,Terna,,SRID=4326;POINT(8.6680921307917 45.736727354333)
10549,-2.93931307274693,40.0589214455707,station,,,,,,SRID=4326;POINT(-2.93931307274693 40.0589214455707)
13500,25.4130835823999,45.2549211161988,station,,,,,,SRID=4326;POINT(25.4130835823999 45.2549211161988)
18371,12.7385014890813,48.0480170935597,substation,,,,,,SRID=4326;POINT(12.7385014890813 48.0480170935597)
2608,6.92675898550662,51.4992056970517,substation,380000;220000,50,Station Büscherhof,RWE,,SRID=4326;POINT(6.92675898550662 51.4992056970517)
15884,19.767807600165,45.5376068591819,substation,,,Електроисток,,,SRID=4326;POINT(19.767807600165 45.5376068591819)
23007,13.2360698876735,41.7226429921451,joint,,,,,,SRID=4326;POINT(13.2360698876735 41.7226429921451)
27038,-2.78532005303365,37.1717058543892,joint,,,,,,SRID=4326;POINT(-2.78532005303365 37.1717058543892)
6714,10.3126498048028,47.1449766778406,substation,110000,50,Umspannwerk Sankt Jakob,,,SRID=4326;POINT(10.3126498048028 47.1449766778406)
62308,37.3934481763864,55.8375723893076,joint,220000;110000;110000;110000;220000,,,,,SRID=4326;POINT(37.3934481763864 55.8375723893076)
55178,-4.89118783043542,55.7222033290816,merge,400000,,400 kV GIS Electricity Substation;Hunterston 'B' Nuclear Power Station;Hunterston 'B' Nuclear Power Station,Scottish Power,,SRID=4326;POINT(-4.89118783043542 55.7222033290816)
30476,2.42644947506642,49.2440557136247,joint,225000,,,RTE,,SRID=4326;POINT(2.42644947506642 49.2440557136247)
57842,6.3878509947601,45.2772982892864,joint,225000,,,RTE,,SRID=4326;POINT(6.3878509947601 45.2772982892864)
66016,2.26882676340145,48.7160515164077,joint,90000;225000;90000;225000,,,RTE,,SRID=4326;POINT(2.26882676340145 48.7160515164077)
64589,12.6440252283749,41.4738339656096,joint,,,,,,SRID=4326;POINT(12.6440252283749 41.4738339656096)
37503,13.3800187008907,45.8987767750471,substation,,,,,,SRID=4326;POINT(13.3800187008907 45.8987767750471)
9486,8.79129466616643,51.4266626071148,substation,110000,50,,RWE,,SRID=4326;POINT(8.79129466616643 51.4266626071148)
21926,-0.991815477679848,53.728088488925,joint,66000;400000,50,Drax to Thorpe Marsh Line,YEDL,4VH,SRID=4326;POINT(-0.991815477679848 53.728088488925)
67994,7.1671749871875,51.3803324617719,joint,380000;110000;220000;110000,50,220kV Laer West+Pöppinghausen Ost;110kV Prov.Hattingen - Steinenhaus,RWE,4339,SRID=4326;POINT(7.1671749871875 51.3803324617719)
64426,12.847925280722,46.1014124092458,joint,,,,,,SRID=4326;POINT(12.847925280722 46.1014124092458)
588,32.7697394589629,52.8196686863993,sub_station,,,,,,SRID=4326;POINT(32.7697394589629 52.8196686863993)
32609,6.66903257201082,51.1767460870412,joint,110000;380000;220000;110000;110000,50,380 kV Knechtsteden West; 220 kV Frixheim Nord; Neurath 1a; Osterath West; 110 kV Kaarst Ost|West,RWE,4570,SRID=4326;POINT(6.66903257201082 51.1767460870412)
36776,11.6389126099956,52.2687358982155,substation,380000;220000,,Umspannwerk Wolmirstedt,50Hertz Transmission GmbH,,SRID=4326;POINT(11.6389126099956 52.2687358982155)
18544,12.9499340677524,41.5161873441336,substation,,,,,,SRID=4326;POINT(12.9499340677524 41.5161873441336)
6456,11.1112116594607,46.1298445401517,substation,220000,,Lavis,Terna,,SRID=4326;POINT(11.1112116594607 46.1298445401517)
6150,-2.25350227950066,51.8794531538164,substation,400000,,Walham Sub-station,,,SRID=4326;POINT(-2.25350227950066 51.8794531538164)
17954,44.1554114178502,52.4501283980919,substation,220000;110000;10000,50,Сердобск,"ОАО ""ФСК ЕЭС""",,SRID=4326;POINT(44.1554114178502 52.4501283980919)
29441,-21.677591882641,64.100678575188,joint,220000,,,,,SRID=4326;POINT(-21.677591882641 64.100678575188)
65336,17.6325060060246,49.9673454062909,joint,,,,,,SRID=4326;POINT(17.6325060060246 49.9673454062909)
44812,17.5415221101442,47.8840982515841,station,,,,,,SRID=4326;POINT(17.5415221101442 47.8840982515841)
21046,-1.12543121325654,53.7110986788746,merge,400000,,Eggborough Power Station,,,SRID=4326;POINT(-1.12543121325654 53.7110986788746)
13698,23.7155825626538,44.4198214398352,station,,,,,,SRID=4326;POINT(23.7155825626538 44.4198214398352)
13832,33.2105444559533,49.056463499533,substation,,,,,,SRID=4326;POINT(33.2105444559533 49.056463499533)
45106,31.0217644776655,40.0350376329122,substation,380000,,Gökçekaya HES TM,EÜAŞ,,SRID=4326;POINT(31.0217644776655 40.0350376329122)
46604,15.8904028474412,39.840889415762,sub_station,,,,,,SRID=4326;POINT(15.8904028474412 39.840889415762)
7638,5.4442298582876,47.09817664096,substation,,,Station électrique de Champvans,,,SRID=4326;POINT(5.4442298582876 47.09817664096)
56720,16.2808871751461,60.5351203880726,joint,220000,50,,,,SRID=4326;POINT(16.2808871751461 60.5351203880726)
27551,6.66200002097756,51.0376159615181,joint,380000,50,380 kV Neurath 3c;380 kV Neurath 5e;380 kV Neurath 3c|5e,RWE,4517,SRID=4326;POINT(6.66200002097756 51.0376159615181)
50535,28.5941933567267,50.8776316383496,substation,330000;110000;10000,,Лісова-330,,,SRID=4326;POINT(28.5941933567267 50.8776316383496)
16981,23.9625883660724,43.7243970121856,substation,,,,,,SRID=4326;POINT(23.9625883660724 43.7243970121856)
62465,5.05401984691065,50.2679233952637,joint,380000,,,,,SRID=4326;POINT(5.05401984691065 50.2679233952637)
10441,5.83734192002089,50.2383969330035,sub_station,,,,,,SRID=4326;POINT(5.83734192002089 50.2383969330035)
59537,16.5792850546485,58.9953346819265,joint,400000,,,,,SRID=4326;POINT(16.5792850546485 58.9953346819265)
5702,2.74976019731481,47.7925124017467,substation,400000,,Poste électrique de Boismorand,RTE,,SRID=4326;POINT(2.74976019731481 47.7925124017467)
65695,12.7583367465944,45.9119659020564,joint,,,,,,SRID=4326;POINT(12.7583367465944 45.9119659020564)
33939,0.190710987345648,49.4983908091649,joint,225000,,,RTE,,SRID=4326;POINT(0.190710987345648 49.4983908091649)
33609,7.29583152251605,51.4564321980179,joint,220000,50,220kV Laer West+Pöppinghausen Ost,RWE,2652,SRID=4326;POINT(7.29583152251605 51.4564321980179)
33933,7.68254259793718,51.2741513123137,joint,110000;220000;110000;220000,16.7;50;16.7;50,Finnentrop - Hagen;220kV Nordleitung+Südleitung,DB_Energie,475,SRID=4326;POINT(7.68254259793718 51.2741513123137)
30258,-0.778253290440265,41.709392466652,joint,132000;220000;132000;220000;132000,,,,,SRID=4326;POINT(-0.778253290440265 41.709392466652)
37511,13.3425088084845,45.8777275808209,substation,,,,,,SRID=4326;POINT(13.3425088084845 45.8777275808209)
5596,12.5898915655751,41.9168769493442,station,,,,,,SRID=4326;POINT(12.5898915655751 41.9168769493442)
62568,7.02898087271527,50.9748723526563,joint,110000;220000;220000;110000,50,110 kV Springborn Ost|West;220 kV Merheim Ost|West;220 kV Merheim Ost|West; 110 kV Springborn Ost|West,RWE,0243,SRID=4326;POINT(7.02898087271527 50.9748723526563)
39151,7.21334980840405,49.1681651123732,substation,,,,Pfalzwerke AG,,SRID=4326;POINT(7.21334980840405 49.1681651123732)
11711,17.160604957679,40.5141839653697,substation,,,,,,SRID=4326;POINT(17.160604957679 40.5141839653697)
25136,26.6735807794354,58.3784900118938,joint,110000;330000;330000;110000,,Tartu — Puhja 110 kV;Tartu — Viljandi 330 kV;Tartu — Viljandi 330 kV;Tartu — Puhja 110 kV,Elering,L105A,SRID=4326;POINT(26.6735807794354 58.3784900118938)
13644,24.8797366862026,66.1423675474862,plant,,,Tuuliwatti Tervola Varevaara,,,SRID=4326;POINT(24.8797366862026 66.1423675474862)
22879,20.1373742731444,50.0485334156941,joint,220000,,220kV Lubocza - Wanda;220kV Skawina - Klikowa; Lubocza -Wanda;220kV Skawina - Klikowa,,,SRID=4326;POINT(20.1373742731444 50.0485334156941)
55113,-1.48721654204318,50.9417955953811,merge,132000;400000,,Nursling Substation,,,SRID=4326;POINT(-1.48721654204318 50.9417955953811)
26395,9.12036295499608,50.1775820966181,joint,110000;380000;110000,,,TenneT TSO GmbH,,SRID=4326;POINT(9.12036295499608 50.1775820966181)
