l_id,v_id_1,v_id_2,voltage,cables,wires,frequency,name,operator,ref,length_m,r_ohmkm,x_ohmkm,c_nfkm,i_th_max_a,from_relation,wkt_srid_4326
1100,680,30106,230000,,,,230kV transmission line,Dominion Virginia Power,,36.4362752648279,,,,,"","SRID=4326;LINESTRING(-77.5068746887825 38.8585747019808,-77.5064118805545 38.8569194904629)"
20920,13979,26026,,,,,,,,11270.2263740665,,,,,"","SRID=4326;LINESTRING(-105.894179101562 40.1416138821731,-105.854636111146 40.2243303831858)"
27476,3547,3571,230000,6,,,,,,28723.9320663266,,,,,"","SRID=4326;LINESTRING(-112.870206140191 42.77294520378,-112.558736596229 42.892690366616)"
32795,5477,9341,,3,,,,,,23451.2183615263,,,,,"","SRID=4326;LINESTRING(-77.7093797927781 42.5567542001279,-77.4575047011232 42.5761859389699)"
40160,1248,683,230000,3,,60,,,,9762.71957034109,,,,,"","SRID=4326;LINESTRING(-119.593741831282 46.6491596739381,-119.538536885155 46.6907750865442)"
15018,23333,23334,345000,3,,60,,,,573.217889591343,,,,,"","SRID=4326;LINESTRING(-84.2096621463025 43.2111110173491,-84.2134345315066 43.2138844977714)"
20685,25937,25938,,,,,,,,9348.81284000843,,,,,"","SRID=4326;LINESTRING(-81.439877647624 48.4388926641142,-81.3249188034107 48.4581151975448)"
8778,1873,20505,345000,,,,,,,5765.90095496875,,,,,"","SRID=4326;LINESTRING(-93.0116239998846 44.8874113989342,-92.9378988915132 44.8833899901837)"
10818,18404,18405,,,,,,,,3916.35253304286,,,,,"","SRID=4326;LINESTRING(-89.7079558919741 31.8136789764723,-89.6777429438548 31.7965670149322)"
32855,9403,9405,,3,,,,,,11904.0627576259,,,,,"","SRID=4326;LINESTRING(-84.5893481366016 33.1368063132115,-84.5026039555987 33.0576275606369)"
13296,23264,22516,,2,,60,,,,239.417666525954,,,,,"","SRID=4326;LINESTRING(-76.4010127013077 43.4637981186509,-76.4014250280231 43.4620575650207)"
8659,5055,20468,138000;230000,3,,60,,JEA,923,4511.13334652452,,,,,"","SRID=4326;LINESTRING(-81.6119714584786 30.1855225977433,-81.5867235403199 30.1540030557811)"
23228,11647,27134,,,,,,,,2966.44950122112,,,,,"","SRID=4326;LINESTRING(-110.308964365742 31.5660924577854,-110.300437528968 31.5402145130088)"
10145,21159,21161,230000,3,,60,,,,349.71322539913,,,,,"","SRID=4326;LINESTRING(-108.892072211423 25.8335078685308,-108.890459106667 25.8363248738283)"
12129,18548,18550,,,,,,,,1399.94690006406,,,,,"","SRID=4326;LINESTRING(-82.0316618853217 38.9477500035168,-82.0474089030947 38.9448930082425)"
26011,1049,19648,230000,,,,,,,24192.7245218744,,,,,"","SRID=4326;LINESTRING(-115.676486838274 32.5968841675921,-115.447664271714 32.5255481939646)"
29025,5383,5384,345000,6;3,,60,East Shore - Scovill Rock 345kV transmission line,CL&P,387,2128.38341276424,,,,,"","SRID=4326;LINESTRING(-72.7550744088109 41.4892264142531,-72.7519003451497 41.5101189929779)"
2829,20452,30836,345000,,,,,,,1488.31356248875,,,,,"","SRID=4326;LINESTRING(-93.063998102891 44.8041572734535,-93.0447274266275 44.8043197306685)"
6884,4588,28906,138000;345000;345000;345000;345000;138000;345000;345000;345000;345000,3;9;6;6;3;3,,60,,,,21031.4197409641,,,,,"","SRID=4326;LINESTRING(-89.0426222787251 42.9770529629835,-89.1116274791811 42.8329469163821)"
42150,2734,2728,345000,,,,,,,4182.09770145038,,,,,"","SRID=4326;LINESTRING(-93.473201638673 44.7805332207815,-93.4269236406569 44.7867734778046)"
9688,3605,20924,345000;345000;138000,,,,345kV transmission line,,,2354.42527517227,,,,,"","SRID=4326;LINESTRING(-87.5457450531979 41.6335931537473,-87.541336926317 41.6559002073345)"
40538,1078,1080,,,,,,,,4255.06258789977,,,,,"","SRID=4326;LINESTRING(-83.5399223957657 34.5312723967331,-83.5686579676679 34.5000717158541)"
11975,1299,21983,230000,6,,60,,,,230.651639527695,,,,,"","SRID=4326;LINESTRING(-80.3308899016225 25.8301756473145,-80.3274157677005 25.8304261540077)"
38306,3670,15708,,6,,,,,,15487.948217914,,,,,"","SRID=4326;LINESTRING(-104.689723559789 38.5609098024394,-104.690808608192 38.4193104118893)"
32726,8449,9271,,,,,,,,3163.67632013007,,,,,"","SRID=4326;LINESTRING(-97.548955245434 35.3851564873066,-97.5439520311762 35.4117338342005)"
8696,5943,20479,230000,6,,60,,,,2398.50869721413,,,,,"","SRID=4326;LINESTRING(-78.8215277146014 43.0086583674751,-78.8007135811481 42.9926086777994)"
21132,22403,26128,400000,3,,60,,,,105.80572905205,,,,,"","SRID=4326;LINESTRING(-94.6960510228723 18.0214803918177,-94.6958914820779 18.020519449588)"
28206,28486,4414,400000,6;3;3,,60,,,,238521.722854431,,,,,"","SRID=4326;LINESTRING(-106.354926907477 23.1898631081804,-107.507276035106 24.6979090714298)"
33231,9839,9840,,3,,60,,,,23322.3373999185,,,,,"","SRID=4326;LINESTRING(-79.3897642298342 34.2035331884125,-79.1435916105859 34.2460845809602)"
605,22219,29899,,,,,,,,537.870098178799,,,,,"","SRID=4326;LINESTRING(-78.7687457741213 42.9182984858303,-78.7688249588059 42.9135591354177)"
19767,25246,25481,,,,,,,,300.247838822447,,,,,"","SRID=4326;LINESTRING(-124.076209579954 49.0832131051651,-124.073153331695 49.0835451759013)"
3731,27549,31196,400000,3,,60,L.T. LAGUNA VERDE - POZA RICA II,,,131982.765850343,,,,,"","SRID=4326;LINESTRING(-97.4296961180077 20.3461899471888,-96.4107412167504 19.7215625487152)"
23644,11586,27326,230000,3,,60,,,,16272.4731502345,,,,,"","SRID=4326;LINESTRING(-101.298268199526 20.6994488218265,-101.177411787807 20.6044548059784)"
29039,5389,5390,345000,3;6;3;3;3;3,,60,Athens - Pleasant Valley 345kV transmission line,ConEd,91,448.951348826145,,,,,"","SRID=4326;LINESTRING(-73.8502913699606 42.2710545406599,-73.8472229469795 42.2646395736789)"
39720,17239,17259,138000,,,60,,Los Angeles Department of Water and Power,,6513.38775543952,,,,,"","SRID=4326;LINESTRING(-118.371054211731 34.0381025339312,-118.347488974292 34.0881431919092)"
16114,23797,23798,230000,3,,60,,,,11848.0576875861,,,,,"","SRID=4326;LINESTRING(-79.8208343092503 33.5483002950853,-79.9322197450948 33.5530612073896)"
18530,18999,24890,230000,,,,,,,909.586153684203,,,,,"","SRID=4326;LINESTRING(-77.9378279416657 37.5786159766933,-77.9283681427348 37.5753441574185)"
30534,30868,7083,230000;138000,3,,60,,,,357.632009872078,,,,,"","SRID=4326;LINESTRING(-114.230473603748 42.6374269231374,-114.232518166253 42.6327398820708)"
291,19302,29761,,,,,,,,5149.95421945291,,,,,"","SRID=4326;LINESTRING(-79.4777532393689 43.6314461591568,-79.5333688886763 43.6259258566292)"
13491,17910,17992,,,,,,,,55.2290672863626,,,,,"","SRID=4326;LINESTRING(-65.4955234527587 47.4736419747175,-65.4960301924104 47.4746734719264)"
9447,1818,17870,220000;230000;120000;49000,6;3,,,,Hydro-Québec,1180;1181,21632.5085504335,,,,,"","SRID=4326;LINESTRING(-72.9906544629533 45.4112284935536,-72.8127826694099 45.5580027596443)"
36385,629,13773,345000,6,,,,,,1768.99974288404,,,,,"","SRID=4326;LINESTRING(-111.896599785513 40.5394260464795,-111.900775548001 40.5560225285486)"
627,6091,29909,,,,,,,,7157.48105576757,,,,,"","SRID=4326;LINESTRING(-78.3892119673431 42.0762905993384,-78.4244822342527 42.115945070209)"
30654,563,7213,500000,3,,,Sheridan - Mabelvale 500 kV transmission line,,,31689.3685644744,,,,,"","SRID=4326;LINESTRING(-92.4107190423009 34.6342876717093,-92.4263531768125 34.3463434783484)"
32950,7711,9512,230000,3,,60,,,,45177.998311295,,,,,"","SRID=4326;LINESTRING(-121.783880769936 42.1985956227013,-121.841621000825 42.5861950631411)"
7053,9782,28987,230000,3,,60,,,,34650.8140752202,,,,,"","SRID=4326;LINESTRING(-124.400890348495 42.4850125274615,-124.465954350902 42.7690278323176)"
5754,4801,28527,,,,,,,,51591.0124787608,,,,,"","SRID=4326;LINESTRING(-85.6163225805688 44.6956286726528,-85.1233959458585 44.9370702078078)"
9793,206,20975,230000,3,,,,Hydro-Québec,,512.208350213517,,,,,"","SRID=4326;LINESTRING(-71.31443468861 46.8585051069476,-71.3121676485397 46.8503331634886)"
36386,629,13773,,,,,,,,1778.6931439434,,,,,"","SRID=4326;LINESTRING(-111.896599785513 40.5394260464795,-111.900775548001 40.5560225285486)"
394,29805,29806,230000,3,,,,,,19.9697369228812,,,,,"","SRID=4326;LINESTRING(-106.060182085675 28.8017177044329,-106.060447194894 28.8022258443022)"
20713,14811,25949,230000,3,,60,,,,66288.2116818378,,,,,"","SRID=4326;LINESTRING(-105.063542170843 27.6580027950987,-105.439589566549 28.1538454202631)"
28905,5232,5237,230000,6,,60,230kV transmission line,,,6150.88981588447,,,,,"","SRID=4326;LINESTRING(-90.2790596991058 32.3585314729323,-90.2165307420077 32.3603638169107)"
3158,7948,30968,345000,3,2,60,,,,21430.4546471979,,,,,"","SRID=4326;LINESTRING(-92.6639063473694 37.5921869990552,-92.5051857156225 37.7224182255253)"
37428,14772,14801,230000,6,,60,Gulfway - Sabine 230kV,Entergy,,2228.43642232951,,,,,"","SRID=4326;LINESTRING(-93.9583561851856 29.9414061221697,-93.9400965654832 29.924721189731)"
23458,16724,27245,230000,,,,,,,10436.3897405385,,,,,"","SRID=4326;LINESTRING(-81.8061456169607 28.0526415618066,-81.8235035490333 28.1135242948207)"
31771,6723,8302,230000,3,,,,,,3795.64425972533,,,,,"","SRID=4326;LINESTRING(-84.5094709735399 33.5533676538873,-84.4660336597587 33.5619348008423)"
37208,1011,378,345000,6,,60,,Commonwealth Edison,,14236.0362472873,,,,,"","SRID=4326;LINESTRING(-87.9326305862297 41.6248522879216,-88.0952335402634 41.6302516722437)"
39630,4100,17155,230000,,,,,,,68070.8749010781,,,,,"","SRID=4326;LINESTRING(-150.031772702011 61.2488012526079,-151.036866688936 61.1862526947996)"
5511,2734,28468,230000,,,,Minnesota Valley - Panther - McLeod 230 kV transmission line;230kV transmission line,,,9110.42036437575,,,,,"","SRID=4326;LINESTRING(-93.473201638673 44.7805332207815,-93.5729839658145 44.8034630785534)"
9332,3431,20771,,,,,,,,17799.0193892851,,,,,"","SRID=4326;LINESTRING(-72.4123180324247 46.5484251640696,-72.5389325126874 46.4263186822858)"
26053,1123,19670,,,,,,,,1025.71788496023,,,,,"","SRID=4326;LINESTRING(-84.9227578998588 34.7088407880523,-84.9304931474882 34.7164761769835)"
16390,10231,23934,230000,3,,60,Vacherie - Thibodaux 230kV,Entergy Louisiana,,20298.4535940352,,,,,"","SRID=4326;LINESTRING(-90.8170302598215 29.819423533024,-90.7576473625989 29.9778531502426)"
20131,25605,25678,,3,,,,,,1114.71968437857,,,,,"","SRID=4326;LINESTRING(-75.3363878170627 40.6520524016619,-75.3441193472185 40.6447523682048)"
27403,30036,3510,345000,6;3;3,,60,,,,1327.06152072197,,,,,"","SRID=4326;LINESTRING(-88.0650178377044 41.8950200170107,-88.0467785502966 41.8953906497361)"
27506,20931,3614,230000,3,,,,,,29.7054731482838,,,,,"","SRID=4326;LINESTRING(-107.187367773344 40.4792693167423,-107.185610500492 40.4805870602655)"
11231,4896,21673,,3,,,,,,756.803181935926,,,,,"","SRID=4326;LINESTRING(-105.695211418707 39.7055055290558,-105.687392173293 39.7015522149368)"
3705,20938,31189,,,,,,,,4122.93488851805,,,,,"","SRID=4326;LINESTRING(-66.8674478023194 45.963325484785,-66.8734918921298 45.9999999984003)"
32822,1008,9372,230000,6;3;3;6;3;3,,,,,,7698.26973506513,,,,,"","SRID=4326;LINESTRING(-84.4306071857399 33.779224492783,-84.4654316099804 33.7232058716014)"
3048,3946,30925,345000,,,,Kyger - Sporn 345 kV transmission line,,,1276.08688053817,,,,,"","SRID=4326;LINESTRING(-82.1277950378664 38.9158366338713,-82.1246432660739 38.901435228319)"
4299,1710,29505,345000,3,,,,,Ross - McNary,92296.9889847275,,,,,"","SRID=4326;LINESTRING(-121.529757149282 45.7566007494584,-122.658423401451 45.6607417950344)"
15468,9306,23541,138000;230000;230000,3;6,1,60,,,,3812.48200373304,,,,,"","SRID=4326;LINESTRING(-87.3915212208195 39.5325217655888,-87.4270534355343 39.5276489017802)"
15609,23589,23590,230000,3,,60,Lewistown - Yeagertown 230kV #1,Pennsylvania Electric Company,,93.4666556155785,,,,,"","SRID=4326;LINESTRING(-77.6000906799151 40.57949871099,-77.6002889380983 40.5802769765917)"
1499,30269,30270,345000,3,,,Keswick - Chester 345kV transmission line;Orrington - Maxcy's 345kV transmission line;Keswick - Chester - Orrington 345kV transmission line;Maxcy's - Maine Yankee 345kV transmission line;Keswick - Chester 345kV transmission line,Central Maine Power Company,3001,4589.58365857878,,,,,"","SRID=4326;LINESTRING(-68.8146956718503 44.6781578400279,-68.8631222535697 44.6583783175055)"
1595,20916,30308,230000,,,,230kV transmission line,,,677.595623078223,,,,,"","SRID=4326;LINESTRING(-80.3855151171847 26.9643963717045,-80.3850881126235 26.9583799027698)"
30402,6982,6966,,,,,,,,3472.64093135439,,,,,"","SRID=4326;LINESTRING(-80.523859544959 36.4141020764893,-80.556546854056 36.4329378637039)"
38871,3786,16282,230000,6,,60,,Tampa Electric,,4767.91249513728,,,,,"","SRID=4326;LINESTRING(-82.3624494917891 28.0267008545141,-82.3584845238117 27.9850279170527)"
7095,9914,29004,230000,3,,60,,,,2646.63955165018,,,,,"","SRID=4326;LINESTRING(-79.883650708325 33.0101816765873,-79.8545224928946 33.0046223939644)"
21258,11427,26188,,6,,,,,,963.154840069312,,,,,"","SRID=4326;LINESTRING(-83.1341794546772 42.2915327043847,-83.1228280336252 42.2951151048969)"
5133,26271,28308,,3,,,,,,1108.59690937507,,,,,"","SRID=4326;LINESTRING(-82.6943407160845 34.5432450824565,-82.6923384014785 34.5325608078019)"
13510,14066,22600,,,,,,,,722.29916389038,,,,,"","SRID=4326;LINESTRING(-70.9785725582917 42.8343142608252,-70.969474291535 42.8353391108445)"
16359,10200,23925,230000,3,,60,,,,7100.1412717692,,,,,"","SRID=4326;LINESTRING(-89.9217207796184 30.3622323142338,-89.985797802493 30.3925809677713)"
19972,23130,25586,315000,6;3;6;6;6;6;3,,,,,,20136.9350293515,,,,,"","SRID=4326;LINESTRING(-71.6976482116847 46.7766755096996,-71.9370764538556 46.7038442922658)"
37020,329,330,138000,,,60,,,,638.555375854195,,,,,"","SRID=4326;LINESTRING(-96.7741691040474 32.7278612266316,-96.7782409388015 32.7347486113415)"
1185,22568,30139,,,,,,,,558.234872231072,,,,,"","SRID=4326;LINESTRING(-91.9083704667666 44.2972068624337,-91.9071616059799 44.3002814585671)"
40669,30431,1205,230000,6;3;3,,60,,,,754.037923423181,,,,,"","SRID=4326;LINESTRING(-123.037173953912 46.1127402410144,-123.034289827594 46.107915039387)"
13344,6651,22539,230000,6;3;3,,60,,,,3275.97878956472,,,,,"","SRID=4326;LINESTRING(-77.7246125245992 36.0156014529019,-77.7481521728535 36.0389506801533)"
32759,9303,9304,230000,3,1,60,Bloomington - Columbus Denois Creek 230kV,Duke Energy Indiana,,52465.577871485,,,,,"","SRID=4326;LINESTRING(-86.5203599304501 39.2961265638196,-85.9597882008494 39.1654365008389)"
38695,9152,16113,,,,,,,,12504.1936165971,,,,,"","SRID=4326;LINESTRING(-89.5942456013942 39.5913465216631,-89.7221592523118 39.6374713405832)"
16356,10195,23924,230000,3,,60,,,,4830.89996830948,,,,,"","SRID=4326;LINESTRING(-89.7345721309954 30.2649530762433,-89.7781787248697 30.243012368975)"
15914,9732,23711,230000,6,,60,,,,5885.97676268522,,,,,"","SRID=4326;LINESTRING(-101.739164814151 33.5226770315956,-101.749287202852 33.5708867873794)"
1060,28189,30090,230000,3,,,,,,1709.12894565399,,,,,"","SRID=4326;LINESTRING(-81.2305062034294 42.9773571330494,-81.2203637515741 42.9626898505998)"
42064,2653,2654,,,,,,,,7364.62824043399,,,,,"","SRID=4326;LINESTRING(-85.6385383169381 41.9615575410147,-85.6840174465829 41.917196280349)"
42192,108,2768,115000,6,,,,Pacific Gas & Electric Co.,,188.42721380236,,,,,"","SRID=4326;LINESTRING(-121.744163860279 37.225576902341,-121.746549903214 37.2213729899999)"
7011,3882,28965,500000,3,,60,Gila River - Jojoba 500kV,Arizona Public Service Company,,31690.9753347576,,,,,"","SRID=4326;LINESTRING(-112.620475395898 33.2306021321633,-112.691809494094 32.9754291234778)"
20198,25715,25716,,,,,,,,1888.54849202093,,,,,"","SRID=4326;LINESTRING(-90.4289845225223 41.5203524548934,-90.4064579193001 41.5219447847614)"
27223,20229,20234,,,,,,,,128.330415899608,,,,,"","SRID=4326;LINESTRING(-76.2110780380306 45.4585404169794,-76.2119207475986 45.4575350819168)"
17460,20400,24434,,,,,,,,209.91330727202,,,,,"","SRID=4326;LINESTRING(-84.360974103265 42.268860075692,-84.3584128267269 42.2689137210268)"
409,28563,29813,138000,3,,60,,Entergy,,1213.80003910038,,,,,"","SRID=4326;LINESTRING(-91.1123129625584 30.2782928478038,-91.1062866199294 30.2881306357696)"
31830,1069,8338,230000,3,,,,,,14393.5748284321,,,,,"","SRID=4326;LINESTRING(-83.4005789667103 34.4205181006066,-83.5516608987152 34.3878071544624)"
11666,28554,21844,345000,3,,,West Medway - West Walpole 345kV transmission line,,389,13931.2984505786,,,,,"","SRID=4326;LINESTRING(-71.4480089950744 42.1383045260585,-71.2814750000587 42.1297525744322)"
28372,4619,4620,,,,,,,,224.472914651468,,,,,"","SRID=4326;LINESTRING(-114.167133846751 51.0105069193556,-114.160738626617 51.0103192369239)"
8024,19706,29364,230000,6;3;3,,,,,,2400.57355623902,,,,,"","SRID=4326;LINESTRING(-82.4565686079714 27.3577107008181,-82.4829879415355 27.3579491906937)"
13108,7318,22430,,3,,,,,,23743.1791056006,,,,,"","SRID=4326;LINESTRING(-97.4413409431886 36.5210803015859,-97.6845859831859 36.4340654987781)"
1013,18105,30072,,,,,,,,998.751978880174,,,,,"","SRID=4326;LINESTRING(-87.3293459278689 31.4992080124181,-87.3190951562981 31.4992426805145)"
8671,3419,20474,230000,3,,60,,,,92723.677649357,,,,,"","SRID=4326;LINESTRING(-123.238204416572 43.2061660425905,-123.044423419404 43.9945136029817)"
15784,23652,23651,230000,3,,60,,,,430.671913549128,,,,,"","SRID=4326;LINESTRING(-119.918689484399 36.8425998773035,-119.918961943425 36.8423192147385)"
23155,18067,19266,230000,,,,,PG&E,Castro Valley-Newark/Moraga-San Ramon,370.631130469286,,,,,"","SRID=4326;LINESTRING(-122.040482697042 37.6795852776694,-122.036363921464 37.6803135854943)"
7115,23824,29011,230000,6,,60,,,,27625.26618883,,,,,"","SRID=4326;LINESTRING(-81.0731045901023 34.1571467933255,-81.3145153362465 34.2974017570523)"
4722,431,29626,345000,3,,,,,,80439.9203119387,,,,,"","SRID=4326;LINESTRING(-111.904055144874 39.8239163892665,-112.581026726745 39.5016173773662)"
7932,19543,29337,,,,,,,,2102.50619714044,,,,,"","SRID=4326;LINESTRING(-112.015190611647 41.0674063850505,-111.988617274954 41.0678077217597)"
1751,22087,30373,,,,,,,,3728.37868135352,,,,,"","SRID=4326;LINESTRING(-70.5539466092723 41.7662907039401,-70.5365647418848 41.7395538441498)"
11616,5059,21823,,6,1,,,,,8661.82125872554,,,,,"","SRID=4326;LINESTRING(-75.6625094404185 39.6892913637067,-75.7188195879649 39.6398190216661)"
33210,7222,9810,230000,3,,60,Snowdoun - Madison Park 230kV,Alabama Power Company,,46045.0536963302,,,,,"","SRID=4326;LINESTRING(-86.2606168415088 32.229159716699,-86.2016548535832 32.4236864355656)"
14635,8392,23138,345000,3,,60,,,,3977.1813770832,,,,,"","SRID=4326;LINESTRING(-96.8838099827338 33.0848280636735,-96.9024090312476 33.0517814237852)"
30721,4594,7269,345000,3,,60,Hoyt - Stranger Creek 345kv,Westar Energy,,58723.1408592836,,,,,"","SRID=4326;LINESTRING(-95.0323408699697 39.2622455711,-95.6791542835646 39.275414866963)"
35431,6871,12676,,,,,,,,20314.5957633178,,,,,"","SRID=4326;LINESTRING(-99.9196387980104 47.8628851479008,-99.9340057228522 48.0357517231232)"
1061,2887,30091,69000,,,,,,,4197.04244150966,,,,,"","SRID=4326;LINESTRING(-75.5617961105312 40.574367027474,-75.5723210354401 40.6065663006286)"
11342,18434,18444,,,,,,,,171.509155053918,,,,,"","SRID=4326;LINESTRING(-98.2285499338695 35.0823509625898,-98.2301109363387 35.0826719868846)"
35866,13063,13227,,3,,,,,,10917.9218893656,,,,,"","SRID=4326;LINESTRING(-93.1732114000747 36.6227262302651,-93.1463038167337 36.7156669500869)"
40578,1117,1111,230000,3;6;3,1;2;1;1;1,,,,,18059.6392799015,,,,,"","SRID=4326;LINESTRING(-77.292811954338 39.1365089167485,-77.1452551454105 39.0316527007544)"
2356,14156,30638,,,,,,,,2944.82614889863,,,,,"","SRID=4326;LINESTRING(-85.1768660678949 34.2642983494804,-85.2023815946936 34.2758437519553)"
2967,10810,30893,,,,,,,,7681.60716860816,,,,,"","SRID=4326;LINESTRING(-81.2404353980121 32.1621190792412,-81.1711849968277 32.1526413618578)"
27294,3374,3376,,,,,,,,1443.21006023109,,,,,"","SRID=4326;LINESTRING(-72.3738149489621 46.363482407556,-72.3869424534335 46.3723162118914)"
33864,24100,10544,230000,3;6,,60,,,,1143.79980600159,,,,,"","SRID=4326;LINESTRING(-91.223624970207 30.4753223991034,-91.210767626144 30.4752608948162)"
34389,11284,11285,,,,,,,,4843.23848761216,,,,,"","SRID=4326;LINESTRING(-92.1538215538864 46.7357946106608,-92.1995638293877 46.7511084510957)"
12403,21175,22161,230000,3,,60,,,,382.333129950747,,,,,"","SRID=4326;LINESTRING(-80.4171226997826 25.8111364889103,-80.4172018413591 25.8145763002095)"
9125,2790,20643,,,,,,,,80025.623289715,,,,,"","SRID=4326;LINESTRING(-68.5431493136109 48.4077343969624,-69.3042323048981 47.8981388032349)"
26348,1414,19804,230000,6;3;3,1,,,,,1391.50911893331,,,,,"","SRID=4326;LINESTRING(-77.3101498037865 39.4230415862205,-77.3070349915758 39.4360880662625)"
33917,1534,10619,,,,,,,,2485.7758302101,,,,,"","SRID=4326;LINESTRING(-80.0912105886152 42.8067333526622,-80.0495263233861 42.8055287156105)"
36942,4048,14344,345000,,,,,,,13588.5347342231,,,,,"","SRID=4326;LINESTRING(-92.9657166466833 45.034116380784,-92.7914190230568 45.0329324252342)"
628,29671,29909,,,,,,,,3359.92025740225,,,,,"","SRID=4326;LINESTRING(-78.4074706456932 42.1435046117057,-78.4244822342527 42.115945070209)"
16225,10041,23855,230000,3,,60,,,,4744.86436517816,,,,,"","SRID=4326;LINESTRING(-79.9197676326188 34.6844561124909,-79.885921383835 34.6659217128252)"
6929,23481,28921,345000,3,,60,,,,4409.9616357662,,,,,"","SRID=4326;LINESTRING(-88.8540778395087 40.4516807941462,-88.9038253667743 40.4529092356022)"
8624,293,20448,230000,3;6;3,,60,,,,1478.31693659026,,,,,"","SRID=4326;LINESTRING(-121.644797065242 39.5551279181873,-121.631547840481 39.5473671707004)"
26143,17508,18135,500000,,,,,,,62806.3012547734,,,,,"","SRID=4326;LINESTRING(-82.5663393431105 31.8112399158696,-83.1815119168647 31.631252999221)"
27433,3539,3540,230000,6,,60,,FPL,,4555.16351166453,,,,,"","SRID=4326;LINESTRING(-80.3590070114908 26.0344662081126,-80.3118944370649 26.0364637877644)"
18352,11839,24813,,,,,,,,50.4912336699797,,,,,"","SRID=4326;LINESTRING(-77.4578159208383 38.7526815106004,-77.4592184940269 38.7531645214083)"
32012,29845,8518,345000,3,,60,,,,8691.16597471267,,,,,"","SRID=4326;LINESTRING(-96.5260714527936 32.9888229288933,-96.6120755969505 32.9577657514389)"
42547,20593,3127,,,,,,,,121.65895746774,,,,,"","SRID=4326;LINESTRING(-120.806207288298 50.409779087178,-120.807385400164 50.4078654420409)"
8762,2852,20496,500000,3,,,Salem to Deans 500 kV transmission line,,5015,64802.8212745176,,,,,"","SRID=4326;LINESTRING(-74.6750726289012 40.1415701844018,-74.9483923304483 39.7313258976702)"
33496,23893,10099,,,,,,,,1075.4811641792,,,,,"","SRID=4326;LINESTRING(-93.8703084746001 45.3875843896769,-93.879773700476 45.3867783387084)"
6446,28747,28746,345000,3,,60,Cooper - Atchison 345kv,,,28002.9166981693,,,,,"","SRID=4326;LINESTRING(-95.644399192055 40.360247675289,-95.3946034974718 40.5259180278561)"
38093,1180,15528,230000,,,,,,,674.742653912402,,,,,"","SRID=4326;LINESTRING(-115.520717061841 32.629639089934,-115.529579665788 32.6291384282964)"
40989,1503,1510,230000,6,1,,,,,14437.5485146132,,,,,"","SRID=4326;LINESTRING(-76.5417082214412 38.2915206123387,-76.6879690302117 38.3496437757081)"
16097,10722,23791,735000,3,,60,HQ 7085,Hydro-Québec,7085,131958.734328755,,,,,"","SRID=4326;LINESTRING(-74.6511429371662 49.7838873250577,-73.3401788116454 49.0307809969864)"
5589,21824,28488,345000,3,2,,Keswick to Point Lepreau 345kV transmission line,NB Power,3003,21909.508055582,,,,,"","SRID=4326;LINESTRING(-66.2381616862871 45.1954168956411,-66.4559210492583 45.0721229677278)"
27050,2128,20150,220000,,,,,Hydro-Québec,2308,8941.71990482865,,,,,"","SRID=4326;LINESTRING(-71.9575211873686 45.4839523965503,-71.9652929860875 45.5569930981487)"
18210,18452,24751,,,,,,,,1005.77590209466,,,,,"","SRID=4326;LINESTRING(-99.4204262086756 34.6163184617229,-99.414945048138 34.6240779156284)"
13826,7510,22761,230000,6,,,,,,4456.581439811,,,,,"","SRID=4326;LINESTRING(-81.8166169843751 30.3841490061806,-81.8197451775476 30.343914191695)"
8654,2744,20465,230000,6,,,,,,426.98202896204,,,,,"","SRID=4326;LINESTRING(-121.935624383581 40.8080005835197,-121.936616609283 40.803436960576)"
35658,24648,12942,,,,,,,,2751.93583638874,,,,,"","SRID=4326;LINESTRING(-82.1346300171225 42.4196375908169,-82.1618209541049 42.4024131042475)"
40581,29528,1117,230000,6,1,,,,,15305.320186672,,,,,"","SRID=4326;LINESTRING(-77.4556085469352 39.2048854169162,-77.292811954338 39.1365089167485)"
18712,24963,24964,230000,6,,60,,,,10333.1232991302,,,,,"","SRID=4326;LINESTRING(-81.8105182219383 27.3149299978449,-81.8937550381865 27.3313766762132)"
28659,20467,4965,230000,6;3;3,,,,,,1366.65695241783,,,,,"","SRID=4326;LINESTRING(-81.521800498106 30.2649374993848,-81.5374022537844 30.2663325013999)"
30898,7462,7463,230000,6,,60,,,,11954.9365243184,,,,,"","SRID=4326;LINESTRING(-115.208232918553 36.3225809820533,-115.330005040858 36.334470006036)"
389,6095,29804,,,,,,,,2099.85816699547,,,,,"","SRID=4326;LINESTRING(-77.5374819001273 43.0885076252584,-77.5113138634782 43.0839291693407)"
33607,10213,10214,230000,3,,60,,,,417.587923881793,,,,,"","SRID=4326;LINESTRING(-90.8648880758664 30.1219214401168,-90.8698858405137 30.1200268037166)"
10937,4443,21527,,,,,,,,613.330948147042,,,,,"","SRID=4326;LINESTRING(-121.927134498615 37.3819831246718,-121.93251103894 37.3767558901604)"
18276,5043,24782,230000,3,,60,,,,1683.85424212842,,,,,"","SRID=4326;LINESTRING(-90.024595114975 30.0164702525415,-90.0282283774655 30.0046594000695)"
31375,1337,7920,230000,3,,,,Puget Sound Energy,,7039.59223738361,,,,,"","SRID=4326;LINESTRING(-120.219899789637 47.0267227793704,-120.218307799922 46.9724507548745)"
34958,11493,12022,,,,,,,,4477.25890354268,,,,,"","SRID=4326;LINESTRING(-82.9432660372707 43.8155414495972,-82.9901561739695 43.8106198013958)"
